peakID, mass, rt, intensity
0, 89.00972000569772, 996.6194295879669, 63922.327347744955
1, 89.52158528071075, 805.3370805386154, 4783.421620106342
2, 97.5579106928227, 1085.9746454366025, 63877.84246091317
3, 98.054081782892, 791.6056763608167, 3264.379472638944
4, 109.53091932696354, 838.9648643071984, 60996.72848912015
5, 110.00851311195977, 924.7536267908599, 6098.810255907877
6, 130.5491572410646, 936.4210376487878, 5529.246832055068
7, 177.07207774898458, 902.7834064548473, 64496.028290307375
8, 178.03609495636655, 1092.1987092559955, 3551.800300993481
9, 199.01114622440767, 951.4541331622754, 65596.85129775098
10, 209.05907377117842, 806.0682885043009, 64491.581951183594
11, 218.06549177162154, 1091.097526788061, 63219.59775000443
12, 219.05227514528622, 978.2787298548222, 5993.431903174106
13, 240.0519940381723, 971.6536586847567, 63175.48754190027
14, 241.0543453694018, 1087.2860892050317, 6270.932122637386
15, 259.08442242742956, 1088.942599440226, 61397.52637220825
16, 353.0784737831059, 1091.1443245424264, 59370.72772715264
17, 355.07084896857646, 814.5303296432912, 1273.2229203901277
18, 354.05546335084557, 920.7523535797553, 6321.601587244395
19, 377.0536497083404, 809.510384749374, 1788.3086336624247
20, 376.05728799382956, 887.651347921355, 9409.484111480002
21, 394.10273273421615, 785.6382378229533, 58185.447677693024
22, 396.0897594330848, 790.9533976423309, 107.87364884296085
23, 395.0826650746784, 788.2063694226135, 9359.578903462427
24, 172.0790550126348, 862.6735822537287, 18033.34772767711
25, 172.54593383241402, 973.2722419173765, 1887.9225918602222
26, 180.57364388119674, 815.7002697950869, 17837.5744697625
27, 181.07963507585688, 975.3246018797074, 1634.2688939101467
28, 192.553802131056, 794.0887154241944, 17325.51134261269
29, 193.06444641573842, 907.8746263417887, 1947.0356366389053
30, 213.08953473933275, 920.1099091692428, 17182.923322236504
31, 213.6071409638806, 817.9280134269965, 1370.9432311140133
32, 343.12321497207466, 747.9428566988331, 17001.893997373307
33, 344.1344000469424, 706.3191852077568, 3516.661645311518
34, 361.16690147714087, 723.8179411972875, 1398.5222008796327
35, 366.1050991626636, 919.9905604380685, 1305.6267799940204
36, 375.1460449434747, 856.3268211386015, 16285.00984362099
37, 376.14437365973345, 733.599608234277, 1880.1256142207017
38, 384.15733730635975, 807.9074471815192, 16942.828532280648
39, 385.1321108400904, 931.0540046026022, 1203.0593096888756
40, 406.1307958792253, 842.4296110670514, 17315.310975281798
41, 407.1484524643563, 969.7032928127335, 2570.801726865493
42, 425.1834034216738, 970.565596483713, 16622.888978413546
43, 426.1748649718573, 977.3621119129065, 3400.9535883791823
44, 685.2486907759122, 848.8231924944912, 15436.375490773187
45, 686.2353024590192, 902.8252927941049, 4055.9171736275225
46, 707.2241590466498, 806.7100157030997, 15193.866843842348
47, 726.2622145869675, 804.7912910635633, 15433.673042488534
48, 155.02875476283387, 1110.2975732117582, 40661.32623897818
49, 155.53774308599753, 1041.5098027809147, 4311.009224200107
50, 163.53847634115763, 1050.0745660894202, 39800.30427542692
51, 164.0156000847426, 1003.4634378584553, 5109.843722672477
52, 175.51499956082392, 957.2163036952969, 37889.83353736239
53, 176.03196087166936, 1179.554313102977, 4740.289862312426
54, 196.03197709214433, 1111.4449223362165, 38579.4157610514
55, 196.55174172099913, 975.2834754475674, 4267.8003929877605
56, 309.03587548810816, 1134.6682013205032, 39605.68962226528
57, 310.04527495006795, 1003.0956023322776, 4828.19384022005
58, 326.0980206813448, 1026.869771293729, 39284.54123450549
59, 327.1134520615931, 1118.2490605010953, 4562.559040907383
60, 331.0322351194908, 802.038051046949, 38870.937176736916
61, 342.10217822671206, 808.0487197035145, 4298.80643246681
62, 350.06414645839885, 964.0483734135129, 37893.21458368237
63, 372.0663775094677, 1115.0023741313942, 37682.872654335806
64, 391.10020452364705, 1114.051574413011, 38663.17685673542
65, 617.0824292161057, 1114.7538141969196, 35626.832112720636
66, 619.1135911029301, 1179.635416653154, 543.2991486011475
67, 618.0919098643826, 1107.5810117296799, 6106.192207160855
68, 639.0701538245596, 1113.0815093761278, 34572.9486617998
69, 641.078025950069, 1128.8534749251842, 691.0669109603822
70, 640.0756880896075, 1104.0932344204484, 7357.368018349752
71, 658.1210142945606, 1033.212432200892, 34916.15697289671
72, 660.1244792296125, 1128.6696382900961, 2304.400700287242
73, 659.1211727406798, 1088.9691283384946, 7292.693941672911
74, 90.02251479608789, 1001.7171202424224, 98757.46329756234
75, 91.0265127776007, 996.8980979132333, 2192.27413216645
76, 90.55694983712961, 1006.7461472224505, 7839.14707269897
77, 98.54141422544193, 991.8666353061765, 96429.80402072449
78, 99.52907744846257, 1150.938131243651, 351.2061383966824
79, 99.02902959077603, 955.3631494725178, 7611.938529269872
80, 110.53789578437228, 1041.5404997689234, 95402.67116168828
81, 111.52116734846248, 880.9311260430828, 2261.7667203288784
82, 111.06366616087023, 976.5217500281024, 9465.013087108175
83, 131.04313862676275, 1063.4382707813509, 91084.42190286168
84, 132.06469487569925, 888.233184520127, 433.2933425697955
85, 131.5629202744654, 842.7058066990146, 10898.554478234699
86, 179.02616628277585, 1098.829038120665, 95780.25428694382
87, 181.0452115475284, 878.622494557747, 1703.98624648083
88, 180.07698447338024, 1004.3177350562404, 6312.115660144103
89, 197.06897885317184, 836.3419755711991, 6137.870823682988
90, 201.0593246595886, 986.9535859103573, 97554.08754372726
91, 203.0387529241192, 829.2589641412036, 1406.7514407248011
92, 202.0117731277182, 1149.334950466299, 5172.892864446791
93, 213.0855670127451, 852.392234306196, 3236.5314434363763
94, 212.08656209783666, 1044.512009067075, 8129.005166917868
95, 220.09224414683194, 997.0769210582613, 95037.33361292948
96, 222.08415148311997, 1018.2649885503902, 1040.9232082706603
97, 242.06348230139992, 1021.390380388991, 93578.13973767115
98, 244.08530351492345, 881.9095487295244, 941.7224198060442
99, 243.05606510466873, 1123.8177078238896, 6576.001733484149
100, 261.12323193945497, 883.2517933329783, 90728.20071913942
101, 263.1191686195008, 884.9459577837209, 1448.4895209810863
102, 262.1292529049746, 1031.8179984993888, 8890.57744946285
103, 357.1193050495531, 880.1575253525006, 89169.6216330061
104, 359.08293364802853, 991.6334836653825, 1705.410174983287
105, 358.08459610482765, 975.1589301232475, 11119.399790457941
106, 379.0857146765837, 1008.6528418907199, 89138.41518893934
107, 381.0954425786273, 997.7950083867258, 1586.6578678524318
108, 380.0519627270712, 837.5392701489657, 12402.846252674373
109, 398.11810351002737, 954.6823243298204, 86846.57272213195
110, 399.14417698500523, 908.500289467125, 11178.125618217051
111, 155.57247012146263, 1201.192070596859, 59863.70824581364
112, 156.06507711275341, 1201.8608105520873, 8389.581554207309
113, 164.07036458468158, 990.1162564636526, 59443.45352680994
114, 165.06427986502115, 885.7656843850082, 1553.2240978562431
115, 176.07345854684672, 1069.573820353945, 59159.3675840792
116, 177.09418358564508, 1092.9281116031639, 2463.5325637636147
117, 196.59463666377607, 1151.1456098672727, 56055.81553900674
118, 197.1072421088302, 1276.3724396669797, 7840.183459195306
119, 310.1012482545514, 886.4824491515728, 59936.79952786641
120, 311.1031479749507, 1121.6104074190182, 7237.790712654175
121, 327.1679539557351, 1113.9381995392193, 61453.274910027336
122, 329.1277754243132, 1117.2041040668228, 1889.1801377509464
123, 332.1045934804809, 1088.3727410414635, 60694.39112668914
124, 334.0877755756919, 1112.0795461198059, 1050.715282683519
125, 333.1012488813813, 1075.723575612097, 8663.442077109597
126, 342.15457571551394, 1201.4468830593435, 57971.26677812519
127, 344.1344618569223, 1107.6910844425895, 1052.628708776832
128, 343.1384887614286, 1282.285995336727, 7802.582242071789
129, 351.1414787839513, 1073.6880405483223, 58912.77544827955
130, 353.1428808435782, 1114.675778444246, 2539.126434958028
131, 373.1255193508391, 1149.5776462730082, 59652.68394477881
132, 375.1110079570119, 996.0392320221208, 1927.992490141871
133, 374.13421843611286, 1272.9785294088451, 8549.38114617697
134, 392.1663922176368, 1141.4445013780971, 55708.22426492411
135, 394.1599938061541, 1275.612779676653, 2072.7816681850495
136, 393.15112675893846, 1118.7103434975775, 9183.38189524434
137, 619.2039536952772, 1276.6415527629417, 53625.400724303145
138, 621.2360700444441, 1111.8936489134499, 2119.5682224668108
139, 621.235303528677, 1076.672968729026, 1326.0200073292003
140, 620.2212432062679, 1222.576791969011, 10950.969284381172
141, 641.2069526647945, 1108.300034180608, 50972.803995828086
142, 642.1897835070758, 1006.6859721196115, 11773.04593476863
143, 660.2684498326453, 1109.2985327840468, 48611.26156488569
144, 662.2698285035797, 1136.8584530884302, 1359.2462777088203
145, 662.2551674634097, 987.9514059439722, 427.4290086453441
146, 661.2542252784664, 880.534993264709, 12798.103932768841
147, 80.01943891154217, 964.6671228220214, 102610.8877046376
148, 88.53992262226693, 1037.6651742215643, 104236.7053863313
149, 89.02358640827822, 976.569040370655, 1494.7163174187317
150, 100.54810308624963, 1003.4422298872219, 99700.70818759539
151, 101.0439302346713, 1165.2048716092156, 7080.739909938152
152, 101.03754278293657, 1096.31696465146, 920.2622049784171
153, 121.53682718893565, 952.9721571052133, 1072.170842550746
154, 160.03355890873158, 1194.022384802062, 1517.369594323876
155, 176.08146962325233, 1098.964952260957, 102002.02570242045
156, 177.08827274382097, 1086.1827818465244, 4546.411589863142
157, 177.06344891456476, 1115.6874911157256, 2279.9578840707695
158, 181.02927029183036, 1061.8589883625689, 104963.40243790277
159, 182.02123592094097, 1170.5780882788508, 1498.2293856505967
160, 182.0067184455957, 1054.7352811717933, 4777.370293824766
161, 191.0868422919775, 1037.178628950251, 101180.77989785702
162, 192.06686040075533, 1111.2234876318641, 1572.1008083676713
163, 192.04802899829852, 1060.9535102676543, 4753.5098135082635
164, 201.08139423175274, 1041.3012223926742, 5961.473027769867
165, 201.07083494970001, 953.0397138493581, 1715.2941840322712
166, 222.0710248952549, 1046.7214994320411, 101529.93135909225
167, 223.04720622341534, 1191.4964317374677, 2654.178403416373
168, 242.09398082034315, 969.3519590531888, 8428.171372065097
169, 242.10746985150172, 1176.3410131462547, 964.6693900551918
170, 317.06925358220735, 1060.0531159604782, 97538.94981471305
171, 318.11606510568333, 1020.2684093953311, 8518.949078834266
172, 318.060155670165, 965.8368991664038, 2647.770101787833
173, 340.1113164850334, 1195.2810964197276, 7930.1889192612525
174, 358.1069382837194, 973.6566438425555, 94863.18185306102
175, 359.11351073549224, 1028.8507083208115, 9920.571952898666
176, 359.12589571636454, 1101.6205445536004, 5034.103463750975
177, 145.04291848282602, 1270.1888745482354, 259732.54090862247
178, 145.5459385953122, 1270.002792696399, 1700.766079278153
179, 146.03762363668923, 1249.7531677441625, 1664.8891618571367
180, 145.56092121229892, 1320.4342721934818, 27631.52008819842
181, 153.57144731960568, 1163.3261286012403, 256518.47001944462
182, 154.54693567185393, 1322.3327291556955, 3267.698245409558
183, 154.06565153445118, 1229.870695205764, 1725.4990328946342
184, 154.04404573022322, 1232.380346000953, 27385.589687199987
185, 165.52602283676444, 1161.8312809610863, 251711.47816514614
186, 166.5635005679927, 1184.394859134091, 3657.8101484503995
187, 166.0538190142193, 1335.5246017786728, 1125.8195746833594
188, 166.02723665578, 1259.9503405327478, 32097.93320868464
189, 186.08998361081703, 1286.8117514197513, 244377.87210019943
190, 187.05894185889738, 1301.8739851213127, 3417.4943270370577
191, 186.58904818498317, 1186.236892272146, 3552.4125130540206
192, 187.09269173737772, 1306.058464762013, 1927.758929981143
193, 289.0388809538995, 1323.9614927705668, 260234.51109736957
194, 291.07455821940516, 1195.67692938861, 5042.8947820158855
195, 290.0591780791745, 1348.2125075085964, 2412.054574068837
196, 290.04961186013276, 1318.6048717442943, 28561.0119180312
197, 308.08913020462774, 1206.9390783432248, 5183.261613608107
198, 307.0929918597631, 1245.1775010387819, 2096.9327048194223
199, 308.08842200301217, 1323.6384079840639, 2979.0225316193137
200, 313.03871563958836, 1321.0332807328575, 3858.022097266074
201, 312.03770514757485, 1254.8104859577531, 1750.4943284640322
202, 313.07939913993494, 1285.9848770154147, 1365.8055280444632
203, 312.06340910854647, 1195.2617680926373, 28203.517305876816
204, 321.0841567423971, 1175.3345380059784, 255783.0398639645
205, 323.1031482907846, 1192.0931428107647, 6791.605412627296
206, 323.0901110382635, 1303.2545426101497, 1781.0727670593997
207, 322.06192600220925, 1291.4266700860658, 29912.145232103197
208, 330.05953045975383, 1324.7751254194716, 252205.71396878254
209, 331.0808062976222, 1258.9336916394395, 4414.1913616476395
210, 332.10704372501914, 1259.7732894360765, 812.570977146532
211, 331.09871898215425, 1256.4751827084226, 33011.58989351029
212, 354.07099270380775, 1255.5751902260192, 6434.231879803601
213, 353.0590199905237, 1183.6839002813495, 3117.400492360679
214, 354.0978544483249, 1090.6391687472274, 1799.6439175274515
215, 353.11783990684654, 1247.6950416916304, 31472.54416831876
216, 371.0961880307546, 1243.591536030603, 244954.04032936913
217, 373.12916369631523, 1259.2092014904124, 2641.5759688056123
218, 372.1133153656463, 1235.215866138562, 36160.98807983859
219, 372.12251794213546, 1306.54024304604, 5303.92933809642
220, 373.14901495761615, 1256.7186707116887, 3227.1566413171704
221, 577.1416813874673, 1250.9896067999002, 225429.2093784476
222, 579.1367205134187, 1324.860087905777, 7432.990861851062
223, 578.1161191015117, 1265.6569424906575, 719.9165947913896
224, 579.1424479367399, 1151.2502294314731, 5526.222367418331
225, 578.1311496415539, 1343.66590330677, 50264.232955140746
226, 580.135781969475, 1195.946408096557, 909.6586414649523
227, 599.1277957398265, 1204.970785291206, 225991.2939069011
228, 601.102612712532, 1286.0727337746678, 7799.214597747487
229, 600.0814207491287, 1263.0668899788411, 3579.2092407260834
230, 602.1212751464658, 1184.1764666084982, 2324.591799555429
231, 618.1728056451798, 1189.11107494308, 219559.03657455632
232, 620.156364606439, 1320.8274260439302, 7587.14545705474
233, 619.1346847703808, 1271.7780515381894, 2290.591223001063
234, 619.1566756788134, 1253.3755685210472, 5828.204872827875
235, 620.1782252173247, 1326.7877463485213, 5197.423890824979
236, 619.1576790518583, 1239.8432654004184, 50472.8040365836
237, 621.1479671856008, 1327.07970458945, 429.2071415836858
238, 229.06985318856346, 970.8406319785518, 14348.488709970385
239, 229.58115377690513, 920.9932716703629, 2563.4659388936766
240, 237.57598349827524, 1044.95467075526, 14722.228493658995
241, 238.05948340825412, 548.6340460246178, 2541.1319570907044
242, 249.5961339916953, 1061.566328423965, 14658.677173072982
243, 250.06305167145695, 837.2913053070243, 2574.406666547086
244, 270.09479240675694, 673.8949638238618, 15632.782011618392
245, 270.58885508592795, 979.0386646243188, 3003.732660812968
246, 457.10541696449246, 755.2651303578982, 15435.077199874446
247, 458.1128610856295, 1061.9448511808046, 2731.2626940547216
248, 475.1308695286749, 970.4119012839861, 2537.7814354421685
249, 480.09516410680254, 775.7830150780607, 3037.3475232600313
250, 489.1449948965571, 562.8665333015681, 14063.033159935727
251, 490.1430391546434, 530.0356305061646, 2703.9560861691625
252, 498.151362281913, 932.9202246010425, 14095.03110176751
253, 499.1448503437894, 1071.4532723618688, 3162.129414735879
254, 520.1219666607155, 707.4555495901703, 13420.440260951756
255, 521.1029034542923, 961.3033224925613, 1979.1517714542533
256, 540.1805213120718, 549.696730139976, 2652.3187888590714
257, 913.2091569910403, 974.079393005774, 10947.978843098315
258, 914.1939542926119, 916.9582069241177, 3729.552770339931
259, 936.2077835328706, 746.1336952905543, 2073.219815172079
260, 954.2320383740947, 759.2215761171382, 11974.039053721557
261, 955.2453514842706, 983.683655073134, 4620.232484314411
262, 167.04547639340646, 1229.7538979988078, 109630.86029386334
263, 167.54103752951727, 1025.008785932381, 10911.713480121281
264, 167.51616420798797, 1174.3417223672297, 2472.8233179086656
265, 175.55447678647883, 1233.8788145691665, 111127.38603222155
266, 176.55365716159767, 1338.9797579500325, 3063.868268958241
267, 176.05811253918895, 1219.2767975343988, 13402.275395447687
268, 187.55129707471318, 1309.9385057542872, 106213.67281599135
269, 188.55973275609506, 1219.132101081737, 397.2107876385926
270, 208.07411637852482, 1340.6364953785458, 104707.72384800087
271, 209.05888003077246, 1285.4825123271987, 1144.2649967711823
272, 208.54811658184002, 1036.9291823025637, 17645.756351202086
273, 208.5412985885494, 1103.9169066329544, 2805.7730999231176
274, 209.0901726000274, 1164.7890940559048, 1451.1671812513857
275, 333.0716499201947, 1432.9500663128315, 111462.97308047525
276, 335.0878543332456, 1296.5568388074519, 2316.103847066396
277, 350.08878711915037, 1295.541443642071, 111033.71575525941
278, 352.08363547848296, 1164.6927919133327, 1479.1052828344052
279, 351.08117143596996, 1204.9688866528136, 10492.18251188319
280, 351.05896762416506, 1240.856213630305, 3002.504449974237
281, 355.04550858255914, 1267.0482359113653, 110977.19499576151
282, 357.0507307902796, 1014.612325063525, 977.2611989470079
283, 356.07715330913686, 975.2965162143331, 13704.314261762536
284, 356.0330310361622, 1224.2822392799767, 1960.3491213363106
285, 365.0937578318019, 1292.760233603225, 108878.83837162625
286, 367.08653037331464, 1216.5589028535367, 1414.1570212485776
287, 366.0950714246634, 1257.715848196167, 14376.806749764046
288, 366.1039594461849, 1221.0783751689135, 1007.0969101646422
289, 374.0832831084792, 1106.5043668487226, 108416.44109516757
290, 376.08471164096136, 1206.2807436110152, 2070.977343266006
291, 375.0839702651331, 1246.5585450241697, 13773.4287580362
292, 396.0649408768818, 1113.9205875533855, 108129.13682319876
293, 398.0477373644121, 1080.8966395197567, 1686.7876257197738
294, 397.0507065846492, 1100.3651737001733, 14238.314006983604
295, 397.068493142702, 1220.4455809559952, 567.4479265663947
296, 415.1034376398184, 1083.0894124919039, 105749.63799739187
297, 417.10821912698043, 1343.5192783888394, 2381.803025138533
298, 416.10352572096104, 1087.4478620370344, 15990.76273228442
299, 416.1087705506082, 1213.4054361899773, 1322.9771079615766
300, 665.1156591901176, 1235.4488423782236, 95454.32158508102
301, 667.1123279664677, 1160.1669575280798, 3910.930458368681
302, 666.13875307212, 1116.901788469281, 22470.339957903812
303, 667.0978339825599, 1244.3241684349127, 2143.868137423085
304, 687.0880077938145, 1207.2193024892247, 94994.95276347011
305, 689.0981060919263, 1213.0486109059327, 3687.6885095067073
306, 688.0801384906355, 1217.9483313298308, 21570.467446439718
307, 688.0872960053936, 993.9914746368487, 731.1791952202639
308, 689.0851501475797, 1223.749153291346, 2157.6253188488254
309, 708.1314342144788, 1268.1453705543483, 2028.8115051752789
310, 707.1299898402833, 1221.545441375333, 2079.342839097433
311, 708.1452558192619, 1278.5429157096075, 1757.9415004981324
312, 182.55149854406181, 1078.7440064182833, 60901.14669132907
313, 183.03106465168872, 1395.2161020167193, 6441.60367113586
314, 183.02441010972842, 1147.3211730702126, 1982.5520283081223
315, 191.52442578711677, 1067.2915053532531, 712.8067525567131
316, 203.0514282737022, 1140.2162519253268, 60350.17508997638
317, 203.57011434473426, 942.6205015598517, 8462.367894472221
318, 223.56314197477664, 1050.9717178783092, 57896.96582458858
319, 224.07664708598855, 1062.1231111058917, 8718.577425960499
320, 224.0487923301007, 1159.740547690746, 1933.9490382227928
321, 364.0640357330867, 1191.1820209306245, 60366.398027938485
322, 381.1077685106997, 1079.3826888933952, 60026.15039681073
323, 382.06953981737, 957.2959719528421, 872.19574228234
324, 386.0542162631674, 1092.9406534588816, 61044.67238337023
325, 396.0754954812186, 1164.083521012079, 59329.65649710332
326, 398.09968061177915, 942.4429404856085, 564.7588100048166
327, 397.1363136557457, 958.8761537653018, 6489.146724927503
328, 397.08138030370213, 1083.4001602020196, 1473.0056434402304
329, 405.1038893534263, 1010.3245671361123, 61235.265414571375
330, 406.09835119546955, 1016.7391642449694, 5411.662030004958
331, 406.08113293433473, 1267.7297716354785, 355.71194146926655
332, 428.09505653197016, 1030.6821285945075, 115.59566334122837
333, 447.1253837560203, 1048.9005674233945, 10211.114860015541
334, 447.1200425763559, 1083.0750861196816, 862.4721822006238
335, 727.1136944142439, 1078.8504889531496, 53504.111882478835
336, 729.1329961687377, 1089.9749930509313, 2019.3783468683896
337, 728.1404627732196, 1098.4193076848944, 11379.042446799745
338, 728.1075016894758, 1409.1970794924164, 3291.893565001214
339, 729.1209010214329, 1217.0741828381, 1181.8836976249072
340, 751.0902930957951, 1072.6103836781642, 1965.6946598411562
341, 750.1107272294763, 1218.3554601644335, 2581.134008206486
342, 751.1076544070617, 1385.701326057822, 2980.039227350528
343, 768.159886656972, 1163.657522398521, 48850.83627651497
344, 770.1407635123161, 958.1207376846445, 1867.7933460292425
345, 769.1407250037813, 1138.4929248014157, 12278.1643841952
346, 770.1706624337587, 1055.0435657112207, 1005.0753636873644
347, 87.01611869294592, 698.6242231678615, 35198.67369227582
348, 87.51939453890903, 838.1589531505202, 1708.0238556893996
349, 95.51938946483001, 878.5779733079519, 35464.38750806728
350, 96.01462982549755, 873.1984358186992, 3.081010675079142
351, 107.51742606052387, 691.2975484146954, 35627.2041869694
352, 108.05469402881795, 814.3361776029803, 1873.713130431655
353, 128.0313030074314, 926.9714886504387, 34928.53261853758
354, 128.5379512314777, 889.9509836142951, 1435.8220545927759
355, 173.03577568456774, 667.8536653700846, 35197.864672037125
356, 174.0263720193837, 867.7108898011061, 1708.7655495892338
357, 191.03627789476855, 859.9066443873052, 1739.5185065760325
358, 195.00893625388952, 692.542798393323, 38889.80084095777
359, 195.99969702268257, 691.1574661798312, 882.4072987788061
