peakID, mass, rt, intensity
0, 89.04121108399968, 914.6675634745194, 314647.3894551988
1, 97.5188630229314, 1011.5058666170341, 316099.4347339397
2, 98.01744191113093, 967.2486150960887, 529.6793280251343
3, 98.04333633895838, 559.6982000845279, 20527.240560265684
4, 109.49455134215563, 886.9018456603948, 308756.85116011905
5, 110.52786149744257, 707.7632158552971, 2928.3604309676844
6, 110.04316958594673, 829.381714260367, 1503.8910827893872
7, 110.01292306390808, 926.4675395594332, 25607.714503423882
8, 130.04780072842775, 832.933964270008, 301145.236941566
9, 131.0605157764599, 539.2778242837176, 4142.80953313795
10, 130.53469225003187, 529.9808591294933, 2456.64308577625
11, 131.04881227125253, 851.7927089364081, 1561.410093832119
12, 130.56136837094525, 909.5352581348185, 34642.118034373525
13, 177.02136881982975, 914.0966698930044, 314914.02904257516
14, 179.06105500504876, 790.2287398014741, 4418.770055953092
15, 178.0372864292204, 869.099929067683, 20117.146431416902
16, 194.05185170692346, 938.9017916318392, 313931.07551208686
17, 195.05587085505942, 931.5595989844458, 1414.091902135401
18, 195.06653906460292, 520.1447064246203, 19071.68492308957
19, 199.02587986413874, 915.778733957317, 315655.5768294756
20, 201.03963109228587, 898.5742132780595, 2139.0466144678026
21, 200.0424528314013, 937.7705650555685, 19574.290834854324
22, 209.0821483519861, 919.8521712620086, 312289.9457937668
23, 211.07515361843866, 801.4864442882508, 7783.59288808071
24, 210.06716956680063, 696.9173322962538, 22463.47807957812
25, 218.06927979949293, 828.3024367806111, 307527.2028740518
26, 220.0774042699623, 926.2618322273929, 2180.594490521624
27, 219.06739416458515, 695.6087822206406, 2161.859914434598
28, 240.02530156112852, 534.2459611201843, 308273.64172761893
29, 242.0923795006452, 871.6919241632299, 4035.4162665653153
30, 241.03726028535374, 937.2709456995511, 1267.3081912042019
31, 241.04352839436066, 777.8071893177649, 25182.352620754227
32, 261.0934585320199, 802.3180003768341, 3240.2407331772656
33, 260.09523515299304, 918.2325687362257, 931.1058098223464
34, 261.10915408793664, 905.2721677926891, 787.4783512752166
35, 353.0635371187889, 799.8702192703036, 291787.7604829917
36, 355.0732736648937, 783.0172324415348, 6928.721247268717
37, 354.0799773336031, 884.3768474461301, 2158.5219844901226
38, 355.0759595393653, 839.2871743412985, 1526.5452697733808
39, 354.0808960153713, 766.2911736805054, 38741.066664401675
40, 375.06372163835704, 537.9562225644627, 293837.3971292944
41, 377.03938159420017, 531.3295712404298, 7728.271904518966
42, 376.0627506979666, 527.7309163148401, 1487.9882846294377
43, 377.0632144479096, 922.651573064402, 3319.98887114595
44, 376.04393948967225, 913.9924622616361, 39302.11932990702
45, 394.08214497032674, 933.462380532084, 285568.1236542277
46, 396.09862719706484, 917.8471133141949, 6660.954298513512
47, 395.08170899318327, 818.366644448186, 1655.922892590098
48, 396.1126965936866, 934.2440511428825, 4292.633486911124
49, 395.09659564531745, 634.8427392019006, 1409.7357779770502
50, 395.097751542264, 905.5564195394852, 43516.38496767454
51, 172.08210250507574, 1001.2507219861956, 45168.129967958295
52, 172.5489654110551, 1071.746696511158, 6228.498651355394
53, 180.5921498042671, 962.052233385086, 42712.4217169409
54, 181.09306424960764, 1146.5572691053835, 4881.979573299134
55, 192.55645919593965, 1056.2009605068683, 42251.28570915866
56, 193.10481794205754, 953.7060056759517, 6725.120088491951
57, 213.1053915406549, 1083.5614845150324, 41541.05028321699
58, 213.5982553581584, 1032.554073842408, 7429.868048734118
59, 344.1388518315507, 929.6145206851679, 4279.5628425450295
60, 360.14064941808493, 1043.791031921311, 43246.64913691576
61, 361.16299708725103, 966.6193849692902, 5056.808065395023
62, 365.1040943070445, 957.1115278761812, 44163.636466541444
63, 375.14544581886594, 974.5092081847226, 42907.03078126929
64, 376.1873198061607, 956.0259477075118, 6952.431600719455
65, 384.16889175491156, 951.6973343588066, 41960.36210089278
66, 385.1622612897114, 938.4072104999128, 6185.8766939438265
67, 425.17202481826683, 919.0864540250914, 41172.78954125473
68, 426.1718367811808, 1034.2997139730371, 6128.293932914254
69, 687.2209297974539, 952.9526318683896, 1758.044226034505
70, 687.2492417471461, 1047.0194756173398, 130.1477821317685
71, 686.2601740965238, 942.6880080213886, 10535.937039894183
72, 707.2342778263443, 1150.7683453896823, 40532.039278355274
73, 709.2248133743842, 950.858353234243, 3174.357101560124
74, 726.2606012754426, 941.7088416181368, 34914.14434834949
75, 728.2507817504119, 944.34109047882, 1107.187389856297
76, 728.2549317454183, 927.3049504282085, 2941.5241428717713
77, 155.03008048814758, 1113.4064826941744, 75625.73251411297
78, 155.52000211193865, 1238.026445686922, 7873.706369423913
79, 163.5390336077147, 1179.2649829057611, 75045.3866711165
80, 164.03788771044134, 1250.7312548900534, 9160.873829946695
81, 175.54510381550276, 1383.985486325388, 74113.02265336587
82, 176.02292867382215, 1220.8180950951983, 8757.47801856939
83, 196.07848899985234, 1264.455544448118, 73422.43376188017
84, 197.06871670885093, 1228.4949700653528, 1137.9241032603743
85, 196.58307222177913, 1197.7520878852745, 10540.342453322053
86, 196.53907061215156, 1219.812483513266, 1177.4070552039502
87, 309.03227016137976, 1242.0654803414034, 74942.50463947134
88, 311.05497024489904, 1057.7044084650806, 2360.395086540557
89, 310.06146886226753, 1223.1402421865441, 7486.738513633421
90, 326.04484408957035, 1268.5835602584586, 74156.45544816044
91, 328.0839621418833, 1076.7758369539633, 2236.4531123333427
92, 327.08348860362474, 1229.8547636777428, 6386.440847149954
93, 331.01452494576154, 1215.4069305785968, 74951.122567256
94, 333.02064977935976, 1073.5982918437185, 2036.2890522183857
95, 332.04673472242735, 1085.0179026344322, 7081.256239647956
96, 343.0912407007501, 1197.2149261563122, 2260.447688199982
97, 342.0804025589275, 1194.7629048474278, 7319.474686504086
98, 350.07768751560843, 1386.1012012084225, 72207.52171707015
99, 351.06448070863644, 1211.7888149850514, 10253.442757723304
100, 372.0534617509167, 1239.5589601427355, 73537.27831981785
101, 374.04939458374224, 1145.5628585894317, 2418.579424212915
102, 391.1071171461073, 1223.1543592983403, 70822.12543686724
103, 393.09989766810645, 1066.9229348183999, 2301.909458456382
104, 392.1118687935055, 1251.9198304740958, 9480.664446985618
105, 392.0881366638209, 1243.7008256193092, 1258.16708625672
106, 617.0837794144118, 1376.368020368001, 66789.7867234882
107, 619.0736589380779, 1198.404256163558, 2164.3665532238315
108, 618.088536997479, 1077.027839669249, 14147.511389028572
109, 639.0452861103006, 1372.9086150312055, 65641.2170017773
110, 641.0845084621409, 1229.068809985292, 3048.1488618970625
111, 641.0724841533222, 1108.4228696775629, 1951.7968642565065
112, 640.064219651017, 1429.8894399060837, 13924.646007937148
113, 658.1124406731246, 1072.6496391991059, 64718.502016052014
114, 660.1211445438802, 1068.681665360373, 1584.5558782724195
115, 659.0952143341984, 1226.796111589045, 495.00739217625596
116, 660.1201781107832, 1077.2474659413892, 1200.521753413241
117, 659.1079077569641, 1214.914979145622, 13877.887055838453
118, 90.04749026177083, 630.6905888116079, 40474.4190986456
119, 98.52316581951999, 665.1900006969222, 40615.906255017886
120, 99.04645332330914, 470.6775004466571, 1621.2017388684255
121, 110.56264380479273, 587.1996397364402, 39644.65862737973
122, 111.03384682588774, 601.3698898794094, 3639.1823738631015
123, 131.04887686638506, 623.7684916516777, 38101.03092318792
124, 131.56478209880575, 882.1004613275869, 3767.8438404920503
125, 179.07596617086114, 878.2514286695945, 39651.66528717402
126, 180.05201310384322, 675.1937315808773, 770.0624238404212
127, 196.0833426008671, 752.9027608624875, 38653.42831749142
128, 201.05084236887382, 781.8034823308647, 39241.73127271594
129, 202.05187343018738, 773.044781801536, 4796.631329509686
130, 211.09909415734458, 715.3469517851222, 39323.236755147256
131, 212.0705362802478, 670.4080884800188, 3700.2052784548796
132, 220.06405641842252, 673.9004258755268, 38445.533465937006
133, 242.07340971003936, 603.709639548533, 37864.498189205224
134, 243.06059982440368, 608.5188221854819, 3842.8087168802745
135, 261.09668888924716, 767.9924450737153, 36754.68234295338
136, 262.1201321123655, 713.992500076925, 3469.867815649404
137, 357.08177224281627, 865.9385213771627, 38121.23316415841
138, 358.1063866802345, 596.2971398030816, 5241.681610967447
139, 379.09366512543465, 670.4789764343402, 36096.543920811055
140, 380.0636672531127, 786.3591542726658, 3540.517131394926
141, 399.14007937062854, 630.8723295413012, 3354.7387075334145
142, 155.5363289258959, 1131.5072408439187, 63379.718868262134
143, 156.05493236542307, 1006.057272533552, 7224.169197435335
144, 164.07162183226947, 1127.293627996416, 62590.56265768966
145, 165.0545118640829, 1108.590128473779, 2603.695903931821
146, 164.54178846791848, 1129.67879548194, 8397.810971975727
147, 176.0607477317681, 1111.4487792831928, 60200.991432973206
148, 177.09564298144582, 1122.8530253087306, 2091.850952469036
149, 197.59465996301628, 1011.8341486292594, 813.5900691977736
150, 197.09016213986362, 931.8905028662069, 10013.479431184325
151, 310.1082201359073, 1071.3128823055342, 63942.55468312844
152, 312.11548692643197, 923.3348852822901, 1542.4720924206888
153, 327.160063885155, 1108.656339229985, 61564.564820488034
154, 328.10705869217236, 1001.4371771757454, 7959.90535315778
155, 333.118779105355, 979.0536032740412, 7494.314749893732
