peakID, mass, rt, intensity
0, 89.03700719021272, 787.8562463250613, 17943.20219034652
1, 98.05564461466578, 815.6494786517219, 1474.3152071852978
2, 110.04340752982888, 809.8357893189492, 1366.140901008027
3, 130.53168487443483, 805.4563060483321, 1557.40630925017
4, 177.06085739177763, 712.038232017093, 18465.016094708382
5, 178.04270402770177, 770.5494104081664, 2016.506310939572
6, 194.0668918307177, 647.657754099194, 19446.49966682041
7, 195.07472377114215, 808.874736012259, 203.37700057699305
8, 199.02247667985108, 899.0295529297669, 18624.97155482232
9, 200.01779928795352, 712.1718600254693, 578.9809019306751
10, 209.0523079646852, 896.8235723017051, 17483.945332775744
11, 240.0595902461442, 884.8132008724974, 18410.009813826655
12, 241.07043641042227, 818.8923083411893, 2381.971765706972
13, 259.0988830659466, 774.9041126171812, 17497.107983166166
14, 260.10541353494847, 812.7462411781449, 1476.1626893778134
15, 353.0420385785057, 832.7722078345705, 17283.709703746164
16, 354.06758693528974, 787.336192429324, 2659.52493401295
17, 375.06061167498723, 775.00272138148, 16662.916460251035
18, 394.10725215343433, 693.7318237819464, 17302.675283286844
19, 173.06006376933763, 1182.3527822554136, 2970.451349005146
20, 172.56897491107554, 1006.8070287112126, 12793.467498819184
21, 180.5855784372723, 1184.6135256007426, 96709.26291696102
22, 181.06020882404283, 1052.5091172317384, 11708.111729040176
23, 192.57523004242185, 907.2288092768231, 93263.61429322732
24, 193.57246801961418, 1049.614364089836, 3385.3139831243757
25, 193.59414807085534, 1124.7770196133463, 2023.688929428657
26, 193.05879386409018, 1016.34585393626, 15081.268084987076
27, 213.1038908838033, 1036.7544617406973, 93136.71335818355
28, 214.06770127699582, 1050.3412782992257, 1164.8590725682502
29, 214.10445679320839, 965.8685744371614, 1672.4754217483435
30, 213.58890045159103, 1033.6592471149581, 16327.030092006662
31, 345.10648720489024, 1027.5227485324615, 1287.1535574189184
32, 344.1478613405732, 1155.9668706326343, 11130.34901147347
33, 362.1594692049957, 1029.736548892626, 3085.6729079118395
34, 361.1531592936929, 1011.9841508668475, 12583.795250991665
35, 365.06479145753167, 1022.876117142804, 95645.03259933223
