peakID, mass, rt, intensity
0, 167.04299410282212, 1453.8643803993932, 136162.7273693822
1, 167.5579687808362, 1455.7492043066925, 14780.414075597868
2, 167.55138339328377, 1452.90096042678, 3809.7182185359006
3, 175.54755356318645, 1451.4721527257668, 135096.02271068702
4, 176.55120708233426, 1448.401822681317, 3043.9889478567493
5, 176.08472443433007, 1452.8720998129586, 14143.497662143873
6, 176.0498754951965, 1454.4609329426764, 5385.6288409636345
7, 188.06157365219897, 1450.76262849829, 18599.547475586416
8, 188.0593360579593, 1455.3022634334723, 3190.301355766684
9, 188.538990575831, 1453.743349489105, 1283.226409630095
10, 208.06180972630705, 1454.7694130878608, 129652.40173634097
11, 209.07623038566607, 1453.714493700394, 1678.6838625361606
12, 208.5496285606423, 1453.672369621327, 19887.086864869652
13, 209.03591824909154, 1455.2968758997963, 1461.1088949447187
14, 333.04739663506894, 1451.2177968956742, 133938.65977936125
15, 334.0806446796238, 1455.4257309772283, 14503.955285685195
16, 334.0941142497439, 1452.1759936367446, 2446.6666358500165
17, 350.0700960270955, 1453.6572118677473, 135079.74743392537
18, 352.09189263001895, 1455.1197560526055, 2729.5798305017825
19, 351.0957888961, 1454.224712097847, 14700.41357312743
20, 351.0708310957036, 1449.9845586066208, 3732.376802065366
21, 356.0060856896779, 1453.4074754947933, 771.379003991033
22, 367.0942531682059, 1450.0701141301195, 1973.7210268543047
23, 366.0950753268249, 1452.7613023029587, 17639.068100602693
24, 366.08173979074235, 1450.8591877099848, 3091.804699502558
25, 376.10161442753673, 1454.198440093184, 2122.8493051671517
26, 375.0986643962845, 1452.77041056096, 16853.688032417394
27, 375.0903769025263, 1452.1477272750997, 3131.6159067550216
28, 396.0901046529524, 1452.905683827522, 132492.7999908159
29, 398.0580401591451, 1455.2754629159476, 735.8069508980927
30, 397.0638755018118, 1448.5404933452414, 17053.869287089845
31, 397.07199937072306, 1454.9953279954505, 3272.0557524531246
32, 398.08817130304914, 1453.089503154294, 1825.3877038891146
33, 415.1381204816468, 1453.9258874932877, 128760.05839303212
34, 417.12631504648436, 1452.5922542124256, 2118.6719534259914
35, 416.1183777108043, 1452.8943700136977, 21050.44562246506
36, 416.1187486860829, 1453.4051925474098, 1573.5241931027924
37, 665.1173505291347, 1454.5419059290202, 116842.83914579365
38, 667.1098756166872, 1452.404967358917, 4694.762451382161
39, 666.1101661103618, 1454.15734621743, 23332.30432055385
40, 666.1092290656071, 1452.9466280816018, 4250.294908278551
41, 687.1108587502774, 1453.2235005358723, 117860.95519132765
42, 688.1251730128027, 1454.5492261528625, 25777.012425474564
43, 688.0964116395318, 1451.384892220862, 2914.638723004922
44, 689.089740564353, 1452.339265140779, 2940.4618988819925
45, 706.1676700678962, 1452.5802472257544, 114277.86103740353
46, 708.1452048004145, 1453.4326759546627, 3752.8393524232824
47, 707.131622681014, 1454.8826073372302, 26882.54096377391
48, 707.1223550339545, 1453.5703553642024, 4273.266095864885
49, 97.01277772854661, 1299.0799985807216, 51414.753849208166
50, 97.49526955869366, 1301.5450897102128, 3055.044696399654
51, 105.52720194857851, 1300.7678044422764, 51441.00660270001
52, 106.00610274643671, 1301.7544790174088, 1991.3845581040036
53, 118.01881318121818, 1300.9986633094302, 4309.622996081239
