peakID, mass, rt, intensity
0, 97.51704034369507, 816.6066324707315, 39837.81632274447
1, 109.53310766115152, 1040.2479616002918, 38173.262069855344
2, 110.06537784020693, 1087.7793413777788, 3212.155206174408
3, 130.05750993076572, 957.0132461801235, 36296.36448428158
4, 130.5728313315764, 1080.4026530252168, 3993.848714394138
5, 177.05285898644564, 814.526072978526, 39682.69273249382
6, 195.04376013318424, 1064.600832971424, 1002.6698984484963
7, 199.01164546271758, 881.8184656134772, 37840.88119479909
8, 200.0323311276531, 787.3728469443906, 1385.5046161159478
9, 209.07882505744618, 972.0183515933716, 38124.75607449157
10, 210.05769220877937, 905.771478207118, 3263.6964565772796
11, 218.05125506394498, 964.1688600128825, 38643.0997673734
12, 219.07157208094716, 827.4464330379268, 5259.283483584468
13, 240.06433213690497, 841.4598330957319, 36895.382370256215
14, 241.04748581824464, 1183.1956959327465, 4224.278915460101
15, 259.08674643062693, 957.6344250722523, 38079.28446980789
16, 260.06994758674523, 1080.1226738560388, 4061.2695036505957
17, 354.06784530300826, 1176.1801261733965, 5693.426393116737
18, 375.0446277416053, 958.6070488376685, 36691.98136515599
19, 376.0522709232977, 895.0212499287393, 5710.036427253502
20, 394.1125117861414, 938.1103117632576, 35806.15875900926
21, 395.1080419737027, 1186.5663353100088, 5223.059295735302
22, 172.065958755031, 1024.9215062523517, 132657.72578639802
23, 173.05833936219693, 1006.6630860655164, 1147.0438502693328
24, 173.06642531430163, 821.4853375668813, 2869.4583702341506
25, 180.54801967166858, 610.185544013528, 132038.10287850263
26, 181.57040809337582, 801.4376421212113, 5357.340526539674
27, 181.07536069582315, 829.3424655496743, 17195.332860526265
28, 192.56947918164786, 722.6963047469433, 130079.55911437691
29, 193.57701409125258, 761.9520802994756, 3244.4641562808215
30, 193.59598453593375, 806.9731244515025, 1003.4812536466491
31, 193.08794772497748, 814.6653785790926, 18597.00599861605
32, 213.12652135556448, 752.7627627002952, 125905.10995925126
33, 214.10290973603156, 782.356946925485, 2944.580679740752
34, 214.0916576606799, 624.4638038609868, 2235.983865060788
35, 213.5884414720822, 925.8198559588101, 22059.30904401538
36, 343.1484937540838, 723.5277530741437, 134245.11555812042
37, 345.13482273818937, 678.4028875267404, 1911.9436484319622
38, 344.1125863455877, 712.7160470927262, 15230.407970893719
39, 360.1558087409855, 717.952146603334, 133302.21142335914
40, 362.14387822150604, 931.4016077985742, 2719.52393625296
41, 362.1477140617051, 756.0754301125029, 96.58421966683784
42, 361.15724697790296, 825.8373231786537, 16073.779112701244
43, 365.13100912354355, 952.9421649751829, 132231.18133683258
44, 367.091824502272, 795.7061218208187, 482.90669333073356
45, 366.0944634563866, 795.1955899466191, 15372.801625233024
46, 377.1202612153777, 782.9381508394633, 2921.2587678610043
47, 377.13547701522936, 770.8827096895055, 2905.103923411717
48, 376.1453133217772, 994.4122939936518, 20646.063884400955
49, 386.16109195634397, 944.6579410708711, 1900.2901284593106
50, 385.15272753267976, 835.7934455819541, 20245.8802799327
51, 406.1092420073476, 785.6252083467522, 131051.95791707102
52, 408.1293607847063, 932.485199777838, 4110.850452147282
53, 408.16307463404524, 789.253556213875, 1458.567926103701
54, 407.12095804619497, 839.636953333667, 19585.679598847313
55, 427.2002578356788, 723.1887156932353, 1214.838701164803
56, 426.1840361205578, 826.5015525285392, 20859.95195823187
57, 685.2691044356518, 816.2165610143122, 113378.62572349347
58, 687.2544149494056, 758.1877821663426, 6125.141347542904
59, 687.2535391698817, 648.172518179709, 2988.3350069159633
60, 686.25047049375, 1028.3166516568813, 30311.405672485675
61, 707.2260960840088, 1020.8141101258373, 112254.52057452463
62, 709.2403472405019, 1012.8981682455062, 6753.592378222826
63, 710.2153500285455, 641.9679547646375, 450.3287487994254
64, 726.2597440697499, 787.1812052387189, 109855.23239032498
65, 728.2744051616022, 1038.5896664832856, 4941.7065659475265
66, 727.2491335367099, 1017.2619687064989, 33127.11929919215
67, 729.2701403172841, 708.451367322141, 2439.061095449688
68, 155.00558901011607, 1023.5079149390207, 10012.922774047885
69, 155.51520545348802, 1212.1245034524231, 1506.116316916206
70, 163.55269305493735, 1040.7066540216845, 10964.526223228342
71, 164.06423675626743, 1155.0091624472877, 1235.1319109315032
72, 175.5634454308742, 1057.0464937464735, 8904.997153541492
73, 196.55117398024166, 1078.2963281427526, 2204.1015063716354
74, 309.0319799421632, 1078.8299576157365, 10819.272157254483
75, 326.0626959029698, 964.5349477065067, 10739.239806677453
76, 327.08041904762007, 1281.3270688675702, 1323.5641204470985
77, 331.02900217573495, 1068.0150965114992, 11698.108985366554
78, 332.05131224653394, 1011.8147594403599, 1081.3631341611379
79, 341.08600777994826, 1004.4485267944079, 10798.744295412454
80, 351.06636788663593, 1046.8864519727993, 2305.034429264367
81, 372.0710062553683, 926.4313384259659, 9057.093328492678
82, 373.03979247671805, 1262.923511992429, 2046.6556269370813
83, 617.0844904262648, 1008.4550050656838, 9245.730027621823
84, 618.0965042461808, 1071.8639989691067, 929.0837557743863
85, 639.0422227889362, 974.2149681948002, 9535.22656423151
86, 640.074072669587, 1147.5156653799713, 1923.8055148194821
87, 659.1443102854009, 944.2981211712815, 1455.6765670710874
88, 90.02542356792092, 999.579087419258, 151800.66049335117
89, 91.02733894494723, 1003.8796927457304, 2062.109742334439
90, 90.52640197197692, 861.4864405964058, 10569.552330020388
91, 98.5224431090289, 1053.7878206143757, 149670.5979560569
92, 99.53080489968428, 1086.6098891656786, 1367.104984788578
93, 111.04002879517442, 980.6746616365334, 12811.85426832053
94, 131.05253395710812, 981.022498841993, 145731.63726164927
95, 132.06174619536904, 1067.2769513686612, 2433.5997294041117
96, 131.58922151275988, 1061.1642462617988, 1309.1705562123157
97, 131.5750707595038, 1056.1224984187543, 16575.789094413885
98, 179.05564472946787, 1067.4546471783817, 150427.07228244914
99, 181.04321160776863, 996.8511007106601, 4511.624439468742
100, 180.06380415234133, 1061.4207080938315, 9868.273783417495
101, 196.11828215977067, 1013.1327053248177, 149822.06674426518
102, 198.06162251026137, 936.0255147878831, 3350.9208929784627
103, 201.04723924690921, 913.2086782169351, 151129.51849918196
104, 203.02704528074221, 1071.604429778937, 3343.9858828298793
105, 202.05509479086058, 1096.238802954467, 10059.499475072493
106, 211.08899346842753, 919.4141373030276, 148814.89995627163
107, 212.07276556658277, 1057.1880313929998, 10521.018123346688
