peakID, mass, rt, intensity
0, 222.4904950026148, 1205.2357821590194, 223991.72349640317
1, 223.51257685617648, 1204.3522613308432, 3258.2515955911163
2, 223.02072180847262, 1213.3455667414005, 4316.923318048629
3, 223.52313918343165, 1209.470801280643, 1255.0109577322398
4, 223.02293335924122, 1212.7051470554175, 23261.43323779076
5, 231.03601002615133, 1207.2339009951065, 221080.89376151195
6, 231.5411350854112, 1207.936745729754, 25026.077852187147
7, 231.52361867727907, 1210.9958104743198, 4669.190296331009
8, 232.04534609332353, 1211.8188101722628, 1316.4793288650794
9, 243.03865094409704, 1209.2092661229672, 218562.61689406398
10, 244.03244813539987, 1205.0577649885188, 4590.035135539907
11, 243.54196511645912, 1213.1748860457747, 29040.221444284525
12, 243.5311346109614, 1209.5278203376758, 5630.521013065757
13, 244.04533927450152, 1208.5910249757708, 1525.8491925785388
14, 263.5242574774331, 1209.2375812013445, 211274.52707428604
15, 264.5415451114662, 1208.24891801524, 5197.5491650168415
16, 264.5508666421194, 1209.5829496008496, 688.6698281258587
17, 446.0207105641989, 1204.6945559376732, 5386.409581248292
18, 446.0325330690576, 1209.576988178452, 527.513559353807
19, 445.03888065129433, 1208.981058705482, 24318.46319431111
20, 461.05074249062744, 1203.8401191737967, 220966.29569540342
21, 463.02689687151343, 1208.329141295389, 2775.3503196570823
22, 462.0393211678508, 1213.3479650301824, 4065.13428185923
23, 463.0678507163544, 1208.3247020713945, 1980.469793137991
24, 467.01007364099974, 1208.856030142985, 2018.1755520031602
25, 466.9734589088685, 1208.7070646265288, 21860.99352789097
26, 476.050187785706, 1209.504596168225, 218631.32855675023
27, 478.07826007182825, 1211.5496416951326, 7252.499711441277
28, 477.0630638534237, 1209.2129129522405, 2729.1272106212027
29, 487.0834664316804, 1207.6400791007138, 6606.588620072363
30, 486.0543077441677, 1208.259460678744, 27689.42146336437
31, 486.0194313304627, 1212.631230838285, 5226.084462478852
32, 487.07099539755063, 1212.030521805517, 3319.011064171006
33, 507.0272475239657, 1209.9876398889396, 219039.2874597763
34, 509.04576273796516, 1211.9320603662595, 6073.111472712333
35, 508.03935706398687, 1209.642823587285, 27731.898531462975
36, 508.0560128187787, 1208.4479323511002, 2504.502645097802
37, 526.1133009837895, 1213.1600243877817, 212396.05813108038
38, 528.0695704274023, 1209.2678423441807, 5914.706481147832
39, 527.0702345768193, 1211.6753565311244, 33558.27601954352
40, 527.0805658665982, 1208.7250855857465, 4283.490972556946
41, 528.0675993384006, 1209.324195400992, 3849.3926779868825
42, 889.0478333226091, 1207.540507640094, 8943.630927743949
43, 889.0578294100989, 1208.855013178301, 2630.186968483251
44, 890.0909523408253, 1212.1147263090788, 799.6323301528237
45, 889.0842100501598, 1212.688350737715, 4614.838230676252
46, 888.046687865542, 1212.6930594055657, 40756.267641822684
47, 911.0358435677155, 1209.4487113059183, 8891.267705426086
48, 910.0295043147164, 1205.9261005212886, 1901.8508670762583
49, 911.0436817233098, 1209.298030180303, 2175.987141506029
50, 912.0519652949444, 1207.095980597959, 2929.2047017683726
51, 910.0325469417227, 1208.7365851697668, 6632.245111680062
52, 911.0269922025865, 1208.4334767996531, 5088.396890922105
53, 910.0392871213141, 1208.124144301372, 42451.24142318732
54, 930.0757102633726, 1209.60746952846, 8527.292757724716
55, 930.0949206520592, 1208.4859007444434, 1148.9827379722237
56, 931.0853921316374, 1207.5124129713997, 2772.5359961993236
57, 929.0830047077117, 1213.65329015596, 6887.116420245082
