peakID, mass, rt, intensity
0, 96.06235848227269, 1162.0019438412533, 68834.63771728806
1, 96.58166785880285, 1159.6845946426486, 7543.775245787757
2, 116.61983316790585, 1157.274825205742, 68924.2401703583
3, 117.07247633150763, 1159.7579924352347, 11231.842707732625
4, 137.08399635205234, 1161.0241467434348, 64305.93053545752
5, 137.57566397548308, 1162.7297458724854, 10142.118197084807
6, 191.11221981273346, 1159.4646579722084, 70346.74729264245
7, 192.12270809089375, 1156.3063805320528, 9838.220908550582
8, 208.1606045041637, 1157.8263916870985, 69736.30982471295
9, 209.14080945605284, 1161.4447313717428, 8787.995437523936
10, 213.11611019254175, 1161.0228067264031, 69531.44407930254
11, 214.0933247028902, 1163.061935913093, 7710.157570950165
12, 224.18011654950624, 1156.9076581975587, 9199.569402301306
13, 233.17429242741383, 1164.4315470045976, 9898.120307767802
14, 254.1185001295464, 1159.9031856846248, 69358.36541447276
15, 255.12649618272673, 1164.8036888860993, 9100.363916713628
16, 273.17739149070985, 1161.9265106934415, 65123.56175922053
17, 274.17853391414843, 1162.7382454235853, 10351.298620954312
18, 381.2033629888536, 1161.4014992254845, 63313.78285621202
19, 383.23346177663524, 1161.5109503730357, 3496.684099894721
20, 382.23257678661474, 1160.189711050407, 13908.824480584637
21, 403.2316254738222, 1162.4944936472207, 60946.075764694164
22, 405.2132741224211, 1160.5263139487786, 976.7424926089087
23, 404.21637414095284, 1163.572186192477, 13044.436431775302
24, 422.27638366725864, 1163.0521976192172, 59498.877103613115
25, 423.24632099531016, 1157.6441269614013, 13980.138661932628
26, 424.25866681560734, 1162.81935160729, 1329.5293183690605
27, 92.05489350242915, 959.3943843107676, 20848.8810152107
28, 101.07051634529753, 957.8036146613871, 1562.2522369385647
29, 113.03531942396663, 958.2022987050046, 2121.5262750107727
30, 133.0671212304589, 961.8156001667978, 19277.98797373207
31, 133.5641921515904, 961.8521455594947, 2340.1800994195423
32, 183.09442461737498, 961.0487536099429, 21668.650602792644
33, 184.10255611557977, 956.5397091281086, 2125.4248569491474
34, 205.07674535654394, 962.1185418012361, 20553.41425652121
35, 206.08795012132572, 958.9473414733446, 1513.9324852967313
36, 215.14007642637193, 959.2142247842012, 18623.512615022562
37, 216.11227845012255, 962.3565679044077, 1237.0880509264748
38, 246.12143224262, 961.3665277988571, 18624.86122870313
39, 265.15543434958767, 964.9083823449502, 19583.7037123338
40, 266.1293632654936, 959.3088058119306, 4357.558071186206
41, 365.20186193743626, 959.6534957425137, 19113.6194748346
42, 366.1890613208168, 961.6049676076393, 3695.1681263853793
43, 387.14861153881907, 960.540875942174, 20116.99980250955
44, 388.16453740713666, 959.3724686214534, 1950.0341941409101
