peakID, mass, rt, intensity
2, 88.092312, 124.02, 900.0
3, 88.952028, 6.0, 182.0
4, 80.037746, 192.0, 5906.0
5, 102.091855, 114.0, 855.0
6, 96.086345, 6.0, 294.0
7, 80.534171, 192.0, 556.0
8, 86.062816, 138.0, 2342.0
9, 79.05739, 163.98, 3214.0
10, 88.079075, 48.0, 979.0
11, 80.051231, 49.98, 1938.0
12, 113.067274, 6.0, 488.0
13, 83.522887, 193.98, 522.0
14, 85.069642, 157.98, 1191.0
15, 80.049791, 97.98, 2129.0
16, 108.086675, 136.02, 1232.0
17, 135.042202, 18.0, 1513.0
18, 82.014649, 192.0, 12307.0
19, 111.083262, 174.0, 2918.0
20, 83.014483, 193.98, 1828.0
21, 160.096186, 115.98, 129.0
22, 84.045731, 214.02, 20702.0
23, 84.014987, 187.98, 1308.0
24, 227.14801, 7.98, 504.0
25, 231.130865, 12.0, 720.0
26, 84.831482, 193.98, 166.0
27, 255.222952, 7.98, 390.0
28, 147.078508, 64.02, 2789.0
29, 199.044828, 40.02, 584.0
30, 101.952529, 211.98, 9180.0
31, 101.951499, 247.98, 1529.0
32, 85.951628, 192.0, 1777.0
33, 146.069278, 168.0, 1201.0
34, 178.118216, 7.98, 349.0
35, 83.010842, 223.98, 1707.0
36, 275.226095, 7.98, 251.0
37, 225.100338, 42.0, 1252.0
38, 145.105748, 67.98, 1242.0
39, 135.041762, 108.0, 1366.0
40, 177.103883, 70.02, 2463.0
41, 176.088066, 79.98, 708.0
42, 176.980234, 84.0, 893.0
43, 102.97148, 192.0, 11161.0
44, 102.971231, 223.98, 6541.0
45, 86.990891, 190.02, 21576.0
46, 86.990904, 226.02, 6148.0
47, 105.007521, 192.0, 8335.0
48, 100.028695, 192.0, 10788.0
49, 100.02807, 223.98, 4645.0
50, 143.102877, 139.98, 1888.0
51, 190.114376, 91.98, 138.0
52, 121.108717, 172.02, 2172.0
53, 371.290762, 49.98, 315.0
54, 210.177493, 82.02, 205.0
55, 110.010172, 192.0, 8305.0
56, 110.010485, 226.02, 3471.0
57, 87.994081, 192.0, 2861.0
58, 216.948369, 72.0, 125.0
59, 127.079278, 144.0, 911.0
60, 92.529643, 187.98, 298.0
61, 88.949059, 192.0, 5427.0
62, 92.949008, 193.98, 181.0
63, 213.211476, 126.0, 1305.0
64, 106.008135, 190.02, 769.0
65, 154.089564, 148.02, 248.0
66, 90.016017, 198.0, 133.0
67, 140.108406, 166.02, 120.0
68, 130.032544, 190.02, 4481.0
69, 112.008896, 192.0, 1285.0
70, 88.07428, 211.98, 1337.0
71, 95.012166, 222.0, 501.0
72, 301.15665, 85.98, 325.0
73, 118.036859, 190.02, 2188.0
74, 113.003084, 193.98, 1215.0
75, 92.525809, 226.02, 394.0
76, 245.208806, 142.02, 413.0
77, 96.022987, 222.0, 383.0
78, 128.024735, 192.0, 11731.0
79, 128.024862, 223.98, 6339.0
80, 253.186874, 97.98, 541.0
81, 182.132831, 192.0, 642.0
82, 146.039716, 190.02, 3052.0
83, 125.986652, 193.98, 799.0
84, 106.964849, 196.02, 952.0
85, 147.0443, 192.0, 3936.0
86, 114.961305, 193.98, 1159.0
87, 82.06805, 306.0, 2726.0
88, 82.069497, 349.98, 2271.0
89, 164.960992, 181.98, 763.0
90, 205.202166, 151.98, 305.0
91, 115.024291, 222.0, 844.0
92, 101.008373, 222.0, 4794.0
93, 215.165906, 150.0, 1091.0
94, 83.522532, 226.02, 336.0
95, 163.034237, 222.0, 15274.0
96, 112.054321, 223.98, 944.0
97, 102.064397, 211.98, 635.0
98, 97.966194, 198.0, 538.0
99, 115.969502, 196.02, 1167.0
100, 192.107731, 174.0, 133.0
101, 182.975501, 184.02, 2173.0
102, 228.229001, 142.02, 246.0
103, 270.278223, 132.0, 123.0
104, 116.994833, 223.98, 3679.0
105, 116.987497, 196.02, 1723.0
106, 183.975587, 184.02, 417.0
107, 214.228522, 150.0, 94.0
108, 105.111852, 216.0, 21937.0
109, 107.009787, 222.0, 538.0
110, 143.991769, 193.98, 748.0
111, 429.094713, 139.98, 130.0
112, 133.988442, 196.02, 3257.0
113, 145.016631, 216.0, 5923.0
114, 129.02358, 192.0, 2872.0
115, 160.045795, 192.0, 1146.0
116, 118.037904, 226.02, 1195.0
117, 247.216559, 162.0, 1319.0
118, 124.980071, 196.02, 1486.0
119, 166.065167, 192.0, 1714.0
120, 354.961927, 138.0, 309.0
121, 106.122398, 216.0, 1132.0
122, 112.896751, 210.0, 3198.0
123, 105.946441, 198.0, 708.0
124, 131.019866, 192.0, 1852.0
125, 97.029093, 222.0, 2629.0
126, 177.018351, 222.0, 15283.0
127, 177.024149, 190.02, 5215.0
128, 117.993664, 204.0, 1105.0
129, 121.035571, 196.02, 933.0
130, 218.115972, 192.0, 1027.0
131, 113.019991, 223.98, 2674.0
132, 130.052083, 205.98, 5416.0
133, 123.964836, 196.02, 999.0
134, 156.07623, 190.02, 660.0
135, 154.943319, 198.0, 1345.0
136, 114.895248, 210.0, 1617.0
137, 236.958746, 187.98, 1221.0
138, 163.149932, 186.0, 1936.0
139, 116.077544, 220.02, 5956.0
140, 119.526922, 226.02, 142.0
141, 119.023409, 223.98, 4807.0
142, 119.968456, 214.02, 1062.0
143, 214.101357, 187.98, 856.0
144, 315.259682, 180.0, 2891.0
145, 129.142864, 196.02, 156.0
146, 134.032589, 223.98, 733.0
147, 176.936824, 187.98, 173.0
148, 130.545627, 198.0, 268.0
149, 327.072001, 157.98, 2122.0
150, 271.246739, 169.98, 714.0
151, 129.527191, 198.0, 199.0
152, 132.962452, 196.02, 867.0
153, 86.096843, 270.0, 14756.0
154, 191.039094, 222.0, 34267.0
155, 134.479317, 196.02, 326.0
156, 110.97799, 222.0, 6966.0
157, 98.014184, 223.98, 1193.0
158, 138.541204, 226.02, 1731.0
159, 138.537907, 198.0, 1600.0
160, 277.201694, 169.98, 1072.0
161, 124.032769, 222.0, 919.0
162, 214.926781, 187.98, 4716.0
163, 137.508275, 196.02, 1373.0
164, 138.01563, 193.98, 1081.0
165, 141.974987, 196.02, 1800.0
166, 187.163056, 192.0, 589.0
167, 216.954538, 187.98, 4240.0
168, 218.984571, 187.98, 3037.0
169, 219.99116, 186.0, 625.0
170, 229.090663, 187.98, 2584.0
171, 200.973615, 186.0, 1137.0
172, 128.994461, 220.02, 5325.0
173, 189.018298, 222.0, 12521.0
174, 136.93577, 198.0, 1089.0
175, 143.500393, 193.98, 112.0
176, 217.96313, 192.0, 975.0
177, 120.032743, 226.02, 707.0
178, 123.054818, 270.0, 2067.0
179, 220.990281, 187.98, 803.0
180, 123.022649, 220.02, 455.0
181, 200.201435, 190.02, 389.0
182, 145.493076, 196.02, 1055.0
183, 131.014516, 222.0, 5146.0
184, 150.984369, 196.02, 1297.0
185, 121.037182, 228.0, 944.0
186, 124.997997, 216.0, 475.0
187, 175.046365, 190.02, 7435.0
188, 235.968667, 192.0, 974.0
189, 164.036666, 223.98, 2906.0
190, 139.907756, 211.98, 550.0
191, 92.05646, 258.0, 1489.0
192, 140.992538, 214.02, 584.0
193, 176.025378, 220.02, 6827.0
194, 146.499498, 196.02, 248.0
195, 142.033947, 222.0, 1000.0
196, 270.965356, 184.02, 442.0
197, 177.170694, 187.98, 912.0
198, 127.038911, 220.02, 2439.0
199, 250.950523, 187.98, 4370.0
200, 206.922831, 196.02, 378.0
201, 154.495101, 196.02, 386.0
202, 143.018922, 220.02, 4117.0
203, 137.036918, 228.0, 4580.0
204, 186.906335, 186.0, 195.0
205, 187.038503, 192.0, 1827.0
206, 138.060234, 216.0, 7343.0
207, 184.074726, 220.02, 4323.0
208, 184.079597, 198.0, 2703.0
209, 232.936364, 187.98, 5838.0
210, 101.95574, 351.96, 212.0
211, 130.091106, 222.0, 3472.0
212, 260.142294, 190.02, 222.0
213, 161.030671, 222.0, 15449.0
214, 146.030938, 222.0, 1895.0
