peakID, mass, rt, intensity
2, 80.037301, 190.02, 11264.0
3, 108.086003, 6.0, 712.0
4, 96.084611, 112.02, 235.0
5, 83.52362, 226.02, 361.0
6, 84.014464, 186.0, 4675.0
7, 137.027645, 4.02, 667.0
8, 143.999974, 6.0, 151.0
9, 145.086692, 6.0, 694.0
10, 88.511993, 193.98, 533.0
11, 115.08348, 36.0, 1827.0
12, 83.52464, 190.02, 1341.0
13, 125.984658, 30.0, 191.0
14, 84.83498, 190.02, 799.0
15, 80.537681, 190.02, 1946.0
16, 134.941716, 31.98, 1185.0
17, 87.995342, 190.02, 9716.0
18, 77.037394, 106.02, 383.0
19, 159.984895, 109.98, 265.0
20, 81.03349, 193.98, 1994.0
21, 122.068162, 126.0, 1067.0
22, 223.946644, 7.98, 283.0
23, 125.104163, 133.98, 2705.0
24, 86.990229, 190.02, 57841.0
25, 86.991924, 229.98, 6408.0
26, 115.083576, 168.0, 2637.0
27, 106.069041, 84.0, 1098.0
28, 178.020155, 36.0, 506.0
29, 88.950377, 187.98, 13735.0
30, 252.175956, 22.02, 485.0
31, 99.970741, 90.0, 351.0
32, 83.014596, 190.02, 6177.0
33, 134.923804, 52.02, 1013.0
34, 137.03496, 58.02, 818.0
35, 84.081122, 270.0, 10627.0
36, 173.983597, 36.0, 230.0
37, 117.980945, 78.0, 1137.0
38, 277.950435, 106.02, 123.0
39, 92.949858, 190.02, 917.0
40, 129.080358, 52.02, 2188.0
41, 160.112129, 43.98, 139.0
42, 168.073847, 43.98, 750.0
43, 86.094303, 271.98, 56546.0
44, 118.97334, 78.0, 681.0
45, 96.99536, 187.98, 5258.0
46, 84.04706, 202.02, 17731.0
47, 125.098195, 78.0, 2305.0
48, 225.112347, 16.02, 598.0
49, 144.099891, 54.0, 149.0
50, 280.940602, 16.02, 179.0
51, 96.045629, 192.0, 566.0
52, 89.063014, 258.0, 7501.0
53, 144.988755, 54.0, 144.0
54, 176.996977, 48.0, 1803.0
55, 86.058605, 214.02, 1223.0
56, 240.962257, 28.02, 241.0
57, 289.93275, 18.0, 274.0
58, 135.116702, 133.98, 2922.0
59, 85.961127, 187.98, 4788.0
60, 245.179619, 28.02, 512.0
61, 261.430687, 30.0, 247.0
62, 230.233835, 37.98, 94.0
63, 169.101182, 162.0, 6606.0
64, 233.948535, 42.0, 173.0
65, 233.152612, 37.98, 732.0
66, 143.140281, 126.0, 434.0
67, 253.942242, 37.98, 694.0
68, 101.020194, 192.0, 10351.0
69, 101.011766, 226.02, 5405.0
