peakID, mass, rt, intensity
2, 83.053265, 16.02, 2687.0
3, 79.069199, 18.0, 1479.0
4, 114.966967, 12.0, 406.0
5, 80.536209, 192.0, 1625.0
6, 85.073613, 90.0, 529.0
7, 115.081925, 12.0, 1284.0
8, 152.939077, 12.0, 519.0
9, 87.993949, 190.02, 6613.0
10, 82.015466, 190.02, 27922.0
11, 82.0137, 232.02, 7557.0
12, 163.966688, 4.02, 272.0
13, 122.065707, 40.02, 473.0
14, 112.085367, 124.02, 172.0
15, 86.060074, 169.98, 1535.0
16, 121.114153, 118.02, 2883.0
17, 112.011153, 192.0, 3363.0
18, 83.015248, 192.0, 5797.0
19, 83.006818, 228.0, 2682.0
20, 80.03626, 190.02, 9051.0
21, 198.938674, 4.02, 149.0
22, 134.94944, 118.02, 392.0
23, 189.003495, 16.02, 99.0
24, 83.525575, 192.0, 1202.0
25, 218.11689, 10.02, 403.0
26, 224.093966, 103.98, 199.0
27, 144.093652, 31.98, 240.0
28, 84.831782, 190.02, 734.0
29, 236.927157, 6.0, 355.0
30, 76.931451, 204.0, 1028.0
31, 118.044573, 190.02, 5270.0
32, 221.941573, 16.02, 155.0
33, 194.13878, 19.98, 100.0
34, 202.977921, 12.0, 195.0
35, 336.903673, 16.02, 294.0
36, 134.945366, 84.0, 277.0
37, 429.829549, 4.02, 244.0
38, 101.068354, 168.0, 2991.0
39, 147.079868, 169.98, 2593.0
40, 276.934499, 22.02, 195.0
41, 239.963959, 22.02, 198.0
42, 263.927577, 16.02, 343.0
43, 117.984184, 154.02, 461.0
44, 85.959832, 190.02, 4418.0
45, 127.071721, 103.98, 963.0
46, 178.120886, 7.98, 477.0
47, 301.913777, 18.0, 94.0
48, 224.061714, 48.0, 117.0
49, 84.014815, 187.98, 3408.0
50, 113.972024, 174.0, 1302.0
51, 399.877028, 10.02, 180.0
52, 81.033599, 198.0, 2467.0
53, 84.047204, 204.0, 16887.0
54, 222.165073, 52.02, 117.0
55, 212.871016, 64.02, 211.0
56, 116.993201, 228.0, 7115.0
57, 116.989103, 196.02, 4684.0
58, 252.169198, 49.98, 480.0
59, 321.935628, 49.98, 211.0
60, 176.007132, 85.98, 736.0
61, 396.819421, 18.0, 151.0
62, 118.973377, 169.98, 365.0
63, 357.878229, 31.98, 90.0
64, 86.095725, 271.98, 38095.0
65, 86.098523, 226.02, 5601.0
66, 247.221992, 64.02, 1510.0
67, 110.012222, 190.02, 19624.0
68, 110.015385, 229.98, 5377.0
69, 450.875593, 16.02, 217.0
70, 361.855477, 22.02, 179.0
71, 86.990686, 190.02, 39686.0
72, 86.993099, 234.0, 7237.0
73, 92.526388, 192.0, 1217.0
74, 156.082044, 190.02, 1261.0
75, 366.822287, 40.02, 167.0
76, 201.064779, 85.98, 294.0
77, 271.282179, 72.0, 403.0
78, 248.943225, 82.02, 1114.0
79, 202.99454, 79.98, 423.0
80, 88.950674, 190.02, 11206.0
81, 448.862619, 28.02, 220.0
82, 79.054263, 268.02, 1446.0
83, 191.014605, 103.98, 797.0
84, 125.986606, 193.98, 2022.0
85, 120.093715, 166.02, 2953.0
86, 236.187974, 166.02, 1167.0
87, 128.025129, 190.02, 28159.0
88, 128.026779, 228.0, 10199.0
89, 88.075197, 214.02, 1218.0
90, 92.949774, 192.0, 520.0
91, 337.236203, 96.0, 594.0
92, 218.12253, 100.02, 631.0
93, 143.106825, 160.02, 1036.0
94, 96.998578, 190.02, 3690.0
