peakID, mass, rt, intensity
2, 106.070607, 106.02, 661.0
3, 83.089358, 18.0, 3035.0
4, 143.085005, 13.98, 1144.0
5, 81.03616, 223.98, 665.0
6, 82.015049, 192.0, 11998.0
7, 82.013173, 226.02, 5858.0
8, 144.089004, 10.02, 174.0
9, 80.038052, 196.02, 3070.0
10, 186.135355, 112.02, 473.0
11, 92.056935, 174.0, 1068.0
12, 113.062805, 88.02, 1300.0
13, 200.200056, 10.02, 368.0
14, 80.536638, 196.02, 648.0
15, 227.203715, 10.02, 720.0
16, 135.118301, 157.98, 3694.0
17, 85.948789, 223.98, 966.0
18, 86.991861, 192.0, 17923.0
19, 86.991813, 226.02, 5636.0
20, 132.090228, 55.98, 163.0
21, 79.070229, 373.98, 1794.0
22, 101.06923, 175.98, 3767.0
23, 84.011253, 190.02, 1338.0
24, 160.116552, 40.02, 144.0
25, 166.111676, 7.98, 182.0
26, 120.09305, 174.0, 2019.0
27, 168.107979, 40.02, 495.0
28, 220.182957, 28.02, 178.0
29, 163.166988, 78.0, 1010.0
30, 247.214277, 30.0, 418.0
31, 102.972376, 192.0, 8615.0
32, 102.972681, 223.98, 5949.0
33, 84.046042, 216.0, 20481.0
34, 85.070645, 270.0, 3222.0
35, 315.261321, 106.02, 1017.0
36, 81.025277, 216.0, 406.0
37, 135.049513, 142.02, 1242.0
38, 86.097756, 271.98, 14507.0
39, 85.956674, 192.0, 1601.0
40, 83.009749, 223.98, 1856.0
41, 223.193553, 82.02, 825.0
42, 117.072934, 184.02, 1017.0
43, 206.093951, 73.98, 689.0
44, 83.523167, 226.02, 503.0
45, 213.929893, 67.98, 128.0
46, 247.245434, 54.0, 557.0
47, 100.02854, 192.0, 9542.0
48, 100.027624, 226.02, 5130.0
49, 202.191354, 88.02, 289.0
50, 87.992486, 192.0, 2004.0
51, 241.209824, 90.0, 1559.0
52, 88.949854, 192.0, 4713.0
53, 88.943298, 223.98, 2204.0
54, 261.201373, 73.98, 310.0
55, 355.062101, 70.02, 637.0
56, 277.20601, 76.02, 695.0
57, 163.049673, 184.02, 8275.0
58, 92.52947, 226.02, 437.0
59, 112.008665, 192.0, 1114.0
60, 83.522104, 193.98, 377.0
61, 110.011644, 193.98, 12428.0
62, 151.113481, 172.02, 4612.0
63, 371.364015, 79.98, 257.0
64, 164.963454, 181.98, 786.0
65, 228.246884, 127.98, 116.0
66, 191.181673, 157.98, 629.0
67, 106.954521, 196.02, 749.0
68, 97.028028, 223.98, 4470.0
69, 223.081111, 186.0, 4377.0
70, 96.01402, 223.98, 705.0
71, 241.190676, 138.0, 2142.0
72, 102.063255, 216.0, 974.0
73, 118.041415, 192.0, 2183.0
74, 121.035116, 192.0, 1747.0
75, 106.125099, 217.98, 982.0
76, 98.01462, 223.98, 1749.0
77, 105.008717, 193.98, 6584.0
78, 128.024844, 192.0, 10646.0
79, 128.025751, 226.02, 7936.0
80, 106.010203, 187.98, 406.0
81, 275.262017, 130.02, 320.0
82, 105.948045, 198.0, 666.0
83, 83.044321, 265.98, 4184.0
84, 92.012686, 226.02, 1149.0
85, 101.0105, 223.98, 5081.0
86, 101.021854, 193.98, 3301.0
87, 95.013193, 223.98, 819.0
88, 93.02029, 223.98, 549.0
89, 88.025716, 229.98, 1045.0
90, 130.541691, 226.02, 160.0
91, 103.984576, 214.02, 790.0
92, 133.988125, 198.0, 2114.0
93, 79.05441, 282.0, 4491.0
94, 115.024353, 223.98, 1454.0
95, 85.068677, 453.96, 1923.0
96, 285.330374, 145.98, 460.0
97, 231.118324, 192.0, 2346.0
98, 113.986756, 216.0, 136.0
99, 115.968389, 198.0, 745.0
100, 113.016608, 223.98, 4192.0
101, 113.006685, 193.98, 1413.0
102, 116.994941, 223.98, 4623.0
103, 116.984264, 198.0, 1381.0
104, 146.03951, 192.0, 2902.0
105, 146.034535, 226.02, 2580.0
106, 105.112091, 216.0, 20318.0
107, 123.964936, 198.0, 650.0
108, 200.217902, 175.98, 323.0
109, 138.016051, 196.02, 1124.0
110, 129.027394, 192.0, 2083.0
111, 110.979345, 223.98, 9939.0
112, 137.036385, 228.0, 4412.0
113, 119.023208, 223.98, 6901.0
114, 166.074858, 192.0, 1652.0
115, 252.173839, 174.0, 863.0
116, 138.060769, 217.98, 13448.0
117, 191.039657, 223.98, 35461.0
118, 128.996834, 223.98, 7464.0
119, 118.093773, 217.98, 3645.0
120, 125.98893, 196.02, 501.0
121, 134.020653, 226.02, 822.0
