peakID, mass, rt, intensity
2, 97.975687, 37.98, 321.0
3, 114.9731, 19.98, 861.0
4, 86.990328, 190.02, 49843.0
5, 89.059971, 144.0, 1319.0
6, 80.036815, 190.02, 12652.0
7, 83.016779, 190.02, 6787.0
8, 83.008214, 226.02, 1943.0
9, 96.087499, 82.02, 532.0
10, 122.06468, 40.02, 689.0
11, 83.525998, 190.02, 1280.0
12, 84.833536, 187.98, 881.0
13, 81.032609, 198.0, 2979.0
14, 88.950823, 187.98, 13276.0
15, 80.536534, 190.02, 2140.0
16, 187.155898, 7.98, 899.0
17, 84.011685, 186.0, 4792.0
18, 132.078811, 31.98, 108.0
19, 85.96171, 187.98, 4169.0
20, 84.047546, 199.98, 13893.0
21, 87.996355, 187.98, 8305.0
22, 125.007948, 84.0, 1032.0
23, 92.527647, 190.02, 1483.0
24, 112.083765, 156.0, 97.0
25, 175.995368, 18.0, 560.0
26, 203.94047, 16.02, 292.0
27, 91.017826, 222.0, 1153.0
28, 88.51393, 193.98, 480.0
29, 138.974285, 132.0, 120.0
30, 151.113702, 120.0, 1325.0
31, 271.206064, 10.02, 367.0
32, 186.128793, 40.02, 484.0
33, 138.024973, 138.0, 807.0
34, 130.027962, 186.0, 7053.0
35, 142.122768, 114.0, 362.0
36, 96.99581, 186.0, 3821.0
37, 107.094205, 168.0, 3726.0
38, 111.014092, 187.98, 4554.0
39, 147.080775, 94.02, 2329.0
40, 204.950631, 10.02, 226.0
41, 350.386346, 6.0, 200.0
42, 111.083523, 166.02, 3731.0
43, 98.070138, 160.02, 1161.0
44, 100.027668, 190.02, 31031.0
45, 100.028489, 228.0, 5277.0
46, 208.153193, 31.98, 122.0
47, 137.02672, 79.98, 1893.0
48, 202.982934, 40.02, 944.0
49, 178.993568, 42.0, 141.0
50, 113.980551, 180.0, 924.0
51, 245.908467, 19.98, 193.0
52, 110.012081, 190.02, 24243.0
53, 215.149709, 106.02, 731.0
54, 92.948885, 187.98, 939.0
55, 176.997771, 114.0, 2311.0
56, 177.080187, 133.98, 1569.0
57, 273.941405, 19.98, 114.0
58, 118.043054, 190.02, 7393.0
59, 251.950501, 184.02, 4547.0
60, 188.984464, 124.02, 728.0
61, 280.933853, 37.98, 260.0
62, 712.393314, 10.02, 1575.0
63, 712.607034, 10.02, 831.0
64, 107.000401, 184.02, 4660.0
65, 124.985591, 12.0, 735.0
66, 77.037762, 342.0, 982.0
67, 97.988657, 186.0, 1939.0
68, 176.137217, 121.98, 257.0
69, 105.536262, 192.0, 189.0
70, 105.006502, 190.02, 22896.0
71, 407.87053, 18.0, 418.0
72, 206.100739, 109.98, 479.0
73, 181.117331, 174.0, 5441.0
74, 200.04174, 61.98, 193.0
75, 421.825047, 16.02, 169.0
76, 168.042716, 94.02, 520.0
77, 363.904871, 28.02, 107.0
78, 377.873398, 6.0, 155.0
79, 462.884436, 16.02, 115.0
80, 373.201424, 28.02, 81.0
81, 375.832441, 25.98, 138.0
82, 202.041321, 223.98, 4879.0
83, 202.045964, 198.0, 1857.0
84, 382.82432, 19.98, 210.0
85, 469.797035, 24.0, 165.0
86, 96.039843, 190.02, 559.0
87, 496.846839, 6.0, 192.0
88, 397.825458, 24.0, 258.0
89, 410.906285, 28.02, 146.0
90, 97.030046, 226.02, 5165.0
91, 97.029863, 198.0, 3700.0
92, 101.019612, 192.0, 10081.0
93, 505.859378, 24.0, 120.0
94, 106.009795, 190.02, 3397.0
95, 97.10969, 184.02, 543.0
96, 88.024729, 267.96, 4328.0
97, 88.02431, 226.02, 3065.0
98, 125.986258, 192.0, 2573.0
99, 271.447124, 181.98, 499.0
100, 223.210974, 124.02, 469.0
101, 712.86909, 19.98, 181.0
102, 411.847131, 34.02, 223.0
103, 98.532198, 192.0, 140.0
104, 159.125685, 162.0, 3476.0
105, 341.889935, 52.02, 219.0
106, 177.125433, 148.02, 1048.0
107, 113.009736, 192.0, 3925.0
108, 120.040058, 187.98, 2253.0
109, 347.90667, 54.0, 130.0
110, 171.981949, 175.98, 1454.0
111, 381.878529, 52.02, 370.0
112, 468.840914, 42.0, 438.0
113, 192.963258, 174.0, 2731.0
114, 116.990743, 196.02, 5578.0
115, 116.993468, 226.02, 4942.0
116, 243.236394, 114.0, 389.0
117, 102.028861, 190.02, 3893.0
118, 131.022565, 192.0, 5919.0
119, 123.02442, 192.0, 4134.0
120, 298.877063, 73.98, 185.0
121, 241.193813, 97.98, 946.0
122, 101.064686, 247.98, 1179.0
123, 128.024566, 190.02, 35998.0
124, 128.026722, 228.0, 9800.0
125, 112.011548, 190.02, 4031.0
126, 116.023817, 184.02, 678.0
127, 163.477301, 174.0, 621.0
128, 418.871114, 46.02, 337.0
129, 291.412046, 114.0, 382.0
130, 127.015965, 190.02, 1421.0
131, 92.010068, 228.0, 1199.0
132, 120.98646, 190.02, 3751.0
133, 392.307468, 52.02, 178.0
134, 92.010344, 193.98, 588.0
135, 166.493669, 178.02, 1046.0
136, 245.910483, 121.98, 168.0
137, 124.987864, 193.98, 4881.0
138, 194.145626, 142.02, 163.0
139, 85.034104, 226.02, 2557.0
140, 77.035116, 244.02, 328.0
141, 112.544124, 192.0, 168.0
142, 187.169195, 144.0, 640.0
143, 165.968685, 175.98, 1205.0
144, 157.490127, 178.02, 441.0
145, 160.983522, 166.02, 235.0
146, 164.487074, 178.02, 583.0
147, 354.111555, 226.02, 7367.0
148, 354.099338, 193.98, 2763.0
149, 164.104274, 181.98, 1070.0
