peakID, mass, rt, intensity
2, 80.037432, 192.0, 5379.0
3, 86.096509, 271.98, 11027.0
4, 83.09111, 36.0, 1953.0
5, 144.121501, 6.0, 187.0
6, 88.073918, 54.0, 1974.0
7, 84.045489, 204.0, 9843.0
8, 82.014717, 192.0, 12296.0
9, 110.071221, 138.0, 197.0
10, 137.092566, 25.98, 1775.0
11, 84.011705, 187.98, 1167.0
12, 101.951626, 52.02, 159.0
13, 198.134614, 13.98, 554.0
14, 87.995123, 192.0, 3261.0
15, 130.030587, 190.02, 4617.0
16, 106.112676, 49.98, 299.0
17, 83.011524, 193.98, 1521.0
18, 83.522035, 192.0, 416.0
19, 142.134678, 115.98, 865.0
20, 114.965568, 64.02, 190.0
21, 134.07143, 124.02, 178.0
22, 104.001994, 85.98, 127.0
23, 85.957857, 192.0, 1472.0
24, 315.237755, 7.98, 1305.0
25, 112.079196, 169.98, 235.0
26, 113.042726, 64.02, 559.0
27, 160.114752, 102.0, 178.0
28, 253.18551, 28.02, 285.0
29, 86.990745, 192.0, 21393.0
30, 86.990481, 226.02, 4917.0
31, 327.074525, 18.0, 2110.0
32, 132.084654, 138.0, 139.0
33, 164.969109, 48.0, 199.0
34, 273.20959, 25.98, 185.0
35, 144.084744, 78.0, 324.0
36, 258.261439, 34.02, 250.0
37, 88.946623, 192.0, 4666.0
38, 105.008243, 192.0, 8252.0
39, 328.983851, 40.02, 1856.0
40, 101.951541, 211.98, 10927.0
41, 214.093493, 67.98, 234.0
42, 227.240858, 109.98, 675.0
43, 102.97007, 192.0, 9315.0
44, 102.969957, 223.98, 4377.0
45, 83.008187, 222.0, 2148.0
46, 80.535289, 192.0, 537.0
47, 242.22237, 67.98, 82.0
48, 84.080798, 223.98, 21146.0
49, 191.162482, 124.02, 982.0
50, 85.087021, 220.02, 984.0
51, 186.132146, 118.02, 185.0
52, 110.008495, 192.0, 8869.0
53, 110.011907, 226.02, 3966.0
54, 243.187485, 79.98, 1277.0
55, 112.009022, 193.98, 1384.0
56, 225.060795, 90.0, 509.0
57, 269.234359, 78.0, 144.0
58, 100.027615, 192.0, 10849.0
59, 100.027658, 226.02, 4436.0
