peakID, mass, rt, intensity
2, 99.089207, 58.02, 313.0
3, 80.034681, 202.02, 3239.0
4, 206.094955, 102.0, 539.0
5, 144.134948, 16.02, 216.0
6, 126.097025, 13.98, 209.0
7, 82.013672, 199.98, 10916.0
8, 82.011544, 234.0, 4903.0
9, 181.099728, 18.0, 6295.0
10, 122.07096, 43.98, 1180.0
11, 84.048753, 172.02, 489.0
12, 141.088609, 24.0, 1646.0
13, 83.523644, 202.02, 344.0
14, 103.056125, 67.98, 263.0
15, 166.09867, 42.0, 1069.0
16, 182.124122, 24.0, 157.0
17, 184.10922, 22.02, 243.0
18, 176.085206, 48.0, 371.0
19, 103.057196, 12.0, 377.0
20, 84.013061, 196.02, 1114.0
21, 231.108572, 19.98, 431.0
22, 215.135836, 37.98, 605.0
23, 285.287098, 24.0, 507.0
24, 199.037884, 55.98, 218.0
25, 166.971026, 54.0, 217.0
26, 117.077438, 180.0, 4346.0
27, 329.008683, 43.98, 873.0
28, 159.11842, 145.98, 5130.0
29, 97.065815, 186.0, 4945.0
30, 315.257112, 48.0, 1048.0
31, 253.198908, 58.02, 571.0
32, 166.07179, 198.0, 1383.0
33, 201.08117, 78.0, 115.0
34, 273.177787, 49.98, 164.0
35, 138.020857, 138.0, 762.0
36, 237.169759, 66.0, 468.0
37, 84.080202, 277.98, 10827.0
38, 169.083649, 88.02, 1426.0
39, 225.059469, 82.02, 948.0
40, 152.123951, 136.02, 169.0
41, 112.07999, 163.98, 480.0
42, 86.990732, 199.98, 16753.0
43, 86.989665, 234.0, 4584.0
44, 142.109733, 138.0, 935.0
45, 84.044732, 210.0, 10409.0
46, 88.946248, 199.98, 3835.0
47, 170.092115, 186.0, 2353.0
48, 223.211996, 85.98, 286.0
49, 132.089448, 156.0, 180.0
50, 138.127463, 157.98, 144.0
51, 210.143043, 130.02, 158.0
52, 100.026447, 199.98, 7739.0
53, 85.955124, 202.02, 1243.0
54, 87.991311, 199.98, 1925.0
55, 211.190818, 126.0, 1195.0
56, 83.009079, 232.02, 1714.0
57, 102.969222, 199.98, 7026.0
58, 102.96775, 232.02, 3641.0
59, 80.533415, 202.02, 240.0
60, 184.1141, 154.02, 409.0
61, 110.00938, 199.98, 7527.0
62, 110.010365, 234.0, 4280.0
63, 97.995981, 198.0, 497.0
64, 143.102004, 160.02, 2133.0
65, 84.079667, 232.02, 25967.0
