peakID, mass, rt, intensity
2, 77.038266, 142.02, 293.0
3, 80.535381, 192.0, 538.0
4, 103.084885, 114.0, 135.0
5, 96.077656, 46.02, 379.0
6, 80.038076, 190.02, 5753.0
7, 84.045962, 214.02, 25319.0
8, 113.041815, 13.98, 767.0
9, 84.013083, 187.98, 1445.0
10, 82.01504, 190.02, 13361.0
11, 82.015227, 226.02, 4986.0
12, 83.524195, 192.0, 536.0
13, 104.006714, 106.02, 298.0
14, 101.953418, 211.98, 13186.0
15, 87.992673, 192.0, 3364.0
16, 102.093319, 172.02, 1578.0
17, 85.958572, 190.02, 1750.0
18, 160.095431, 112.02, 472.0
19, 182.975612, 7.98, 308.0
20, 76.932907, 202.02, 503.0
21, 114.965461, 88.02, 126.0
22, 88.946287, 223.98, 2061.0
23, 86.99121, 190.02, 24042.0
24, 86.992141, 226.02, 5107.0
25, 81.024896, 220.02, 689.0
26, 269.236728, 16.02, 138.0
27, 177.136578, 28.02, 2071.0
28, 110.108279, 55.98, 272.0
29, 142.125348, 60.0, 1081.0
30, 192.1211, 28.02, 137.0
31, 130.032879, 190.02, 4512.0
32, 223.224514, 24.0, 363.0
33, 157.109475, 169.98, 4245.0
34, 429.092838, 24.0, 213.0
35, 237.190566, 12.0, 847.0
36, 113.058028, 148.02, 1684.0
37, 102.972132, 190.02, 11112.0
38, 102.970788, 223.98, 5347.0
39, 301.153253, 34.02, 543.0
40, 83.009124, 222.0, 1482.0
41, 182.994465, 67.98, 342.0
42, 96.052776, 187.98, 450.0
43, 247.236508, 49.98, 530.0
44, 88.948976, 190.02, 5799.0
45, 227.221838, 54.0, 1467.0
46, 191.11514, 130.02, 958.0
47, 140.115491, 132.0, 156.0
48, 97.996029, 187.98, 591.0
49, 101.010264, 211.98, 832.0
50, 101.010711, 223.98, 4292.0
51, 101.019817, 192.0, 3709.0
52, 143.10291, 181.98, 2052.0
53, 168.091763, 103.98, 1163.0
54, 120.986688, 190.02, 660.0
55, 110.011639, 190.02, 8852.0
56, 110.014658, 226.02, 3758.0
57, 110.104647, 168.0, 228.0
58, 83.01434, 192.0, 1464.0
59, 105.008345, 192.0, 9340.0
60, 106.005997, 187.98, 784.0
61, 100.028669, 192.0, 11612.0
62, 100.028283, 223.98, 4257.0
63, 154.095094, 168.0, 436.0
64, 124.096326, 169.98, 467.0
65, 251.966787, 192.0, 627.0
66, 85.078915, 216.0, 235.0
67, 220.185557, 96.0, 178.0
68, 118.040528, 190.02, 2883.0
69, 112.009201, 192.0, 1357.0
70, 144.083475, 175.98, 199.0
71, 90.01957, 226.02, 339.0
72, 92.011983, 223.98, 838.0
73, 166.068499, 187.98, 1481.0
74, 164.965173, 180.0, 691.0
75, 128.025509, 190.02, 13046.0
76, 128.025997, 223.98, 6879.0
77, 125.986579, 193.98, 688.0
78, 186.12859, 168.0, 458.0
79, 204.148315, 160.02, 518.0
80, 131.021908, 193.98, 2723.0
81, 163.034941, 223.98, 11723.0
82, 92.950773, 190.02, 267.0
83, 105.112293, 216.0, 21477.0
84, 102.062729, 216.0, 1140.0
85, 98.014867, 223.98, 1405.0
86, 112.898838, 210.0, 3945.0
87, 97.030405, 222.0, 4205.0
88, 146.037519, 192.0, 4166.0
89, 146.031088, 223.98, 2360.0
90, 92.525995, 222.0, 286.0
91, 129.022977, 192.0, 3168.0
92, 113.021794, 223.98, 2959.0
93, 103.982975, 211.98, 732.0
94, 191.039767, 222.0, 40451.0
95, 106.119709, 216.0, 1167.0
96, 245.187051, 148.02, 694.0
97, 114.898309, 210.0, 1929.0
98, 315.220351, 132.0, 766.0
99, 133.987587, 196.02, 2528.0
100, 116.993138, 222.0, 3923.0
101, 166.483944, 178.02, 187.0
102, 118.0943, 217.98, 3119.0
103, 177.099589, 174.0, 1092.0
104, 229.092602, 192.0, 2776.0
105, 147.038121, 192.0, 3140.0
106, 161.030542, 222.0, 11589.0
107, 161.033393, 193.98, 6131.0
108, 96.015141, 223.98, 458.0
109, 143.999771, 192.0, 894.0
110, 137.505727, 196.02, 1031.0
111, 102.095434, 333.96, 838.0
112, 214.099213, 190.02, 989.0
113, 110.980805, 222.0, 8302.0
114, 119.967656, 211.98, 1923.0
115, 156.084176, 192.0, 1487.0
116, 429.094254, 139.98, 144.0
117, 222.952648, 181.98, 320.0
118, 198.93904, 187.98, 2094.0
119, 124.974142, 196.02, 1216.0
120, 182.98126, 184.02, 2152.0
121, 174.025054, 222.0, 3405.0
122, 174.032625, 199.98, 1866.0
123, 115.029246, 222.0, 1063.0
124, 119.02379, 222.0, 6037.0
125, 112.054502, 223.98, 1215.0
126, 123.963566, 196.02, 731.0
127, 145.493548, 196.02, 707.0
128, 130.051324, 204.0, 4690.0
129, 105.9674, 228.0, 455.0
130, 214.927293, 187.98, 5484.0
131, 216.957848, 187.98, 4875.0
132, 143.003698, 198.0, 2747.0
133, 124.034278, 223.98, 1015.0
134, 131.01322, 222.0, 4889.0
135, 231.120315, 190.02, 2963.0
136, 176.041719, 192.0, 2121.0
137, 217.95837, 190.02, 995.0
138, 428.878417, 190.02, 836.0
139, 175.044276, 190.02, 8784.0
140, 137.035151, 226.02, 4306.0
141, 134.030008, 223.98, 1150.0
142, 139.061651, 220.02, 1367.0
143, 220.981019, 187.98, 772.0
144, 200.96861, 187.98, 1473.0
145, 186.903132, 187.98, 293.0
146, 130.091338, 223.98, 7969.0
147, 121.034946, 228.0, 1304.0
148, 107.965765, 229.98, 309.0
149, 123.048681, 222.0, 902.0
150, 139.916283, 211.98, 1331.0
151, 147.016098, 222.0, 4001.0
152, 301.154138, 214.02, 5997.0
153, 172.951662, 198.0, 1712.0
154, 232.938301, 187.98, 6845.0
155, 127.036269, 223.98, 2595.0
156, 129.530931, 198.0, 160.0
157, 235.968608, 190.02, 1203.0
158, 122.029962, 226.02, 386.0
159, 136.93063, 198.0, 1093.0
160, 103.999479, 232.02, 205.0
161, 199.939155, 187.98, 252.0
162, 218.120065, 187.98, 1556.0
163, 218.981863, 187.98, 3885.0
164, 200.081489, 186.0, 326.0
165, 153.011181, 216.0, 779.0
166, 112.527715, 226.02, 100.0
167, 138.533788, 198.0, 1671.0
168, 138.541471, 226.02, 1417.0
169, 128.995789, 222.0, 6056.0
170, 105.072342, 259.98, 5633.0
171, 204.060979, 190.02, 531.0
172, 160.025201, 222.0, 2294.0
173, 141.976677, 196.02, 1381.0
174, 162.524527, 222.0, 530.0
175, 130.541335, 223.98, 146.0
176, 215.077264, 192.0, 1299.0
177, 209.052584, 222.0, 8899.0
178, 209.051614, 193.98, 3086.0
179, 212.071743, 192.0, 401.0
180, 86.097293, 270.0, 19093.0
181, 120.033763, 226.02, 607.0
182, 142.038401, 220.02, 998.0
183, 169.020176, 222.0, 8036.0
184, 157.510677, 204.0, 121.0
185, 162.034125, 223.98, 6151.0
186, 143.025988, 222.0, 3872.0
187, 126.031661, 223.98, 864.0
188, 219.974793, 192.0, 1465.0
189, 156.988132, 223.98, 6088.0
190, 156.041142, 222.0, 4010.0
191, 189.01834, 220.02, 18103.0
192, 261.131935, 192.0, 1132.0
193, 112.114881, 264.0, 995.0
194, 158.02531, 223.98, 1427.0
195, 155.027027, 222.0, 5890.0
196, 232.113691, 190.02, 520.0
197, 196.08596, 192.0, 209.0
198, 204.932986, 187.98, 343.0
199, 236.961686, 187.98, 1187.0
200, 138.061217, 216.0, 13048.0
201, 133.03532, 223.98, 1642.0
202, 169.518583, 220.02, 956.0
203, 170.5284, 220.02, 501.0
204, 160.519459, 223.98, 206.0
205, 125.101653, 246.0, 3969.0
206, 84.080622, 270.0, 4186.0
207, 350.882774, 184.02, 435.0
208, 121.111886, 258.0, 9721.0
209, 135.018627, 223.98, 955.0
210, 140.031097, 223.98, 904.0
211, 213.993224, 198.0, 725.0
212, 168.023263, 222.0, 4108.0
213, 170.031545, 222.0, 9186.0
214, 250.956034, 187.98, 5536.0
215, 255.110547, 190.02, 480.0
216, 154.946869, 198.0, 1745.0
217, 431.875669, 190.02, 406.0
218, 432.8983, 190.02, 910.0
219, 175.501876, 202.02, 245.0
220, 260.15777, 190.02, 396.0
221, 129.060074, 337.98, 3623.0
222, 79.055482, 271.98, 2412.0
223, 480.887733, 190.02, 543.0
224, 165.027956, 222.0, 3273.0
225, 139.538059, 223.98, 136.0
226, 258.151334, 187.98, 129.0
227, 181.021947, 222.0, 2373.0
228, 123.128392, 250.02, 3594.0
229, 268.97594, 184.02, 1060.0
230, 270.965424, 184.02, 421.0
231, 154.034469, 223.98, 2252.0
232, 230.955184, 193.98, 487.0
233, 159.010166, 222.0, 9662.0
234, 233.104512, 190.02, 1147.0
235, 162.041297, 198.0, 3385.0
236, 237.105208, 190.02, 731.0
237, 286.950312, 187.98, 302.0
238, 263.951012, 198.0, 410.0
239, 210.962874, 196.02, 901.0
240, 145.020289, 217.98, 5893.0
241, 183.541464, 222.0, 1594.0
242, 161.527731, 223.98, 744.0
243, 184.06284, 223.98, 7746.0
244, 184.076215, 196.02, 2948.0
245, 258.942612, 193.98, 1529.0
246, 176.024616, 222.0, 6464.0
247, 241.087376, 190.02, 318.0
248, 167.027753, 228.0, 5208.0
249, 271.086734, 193.98, 578.0
250, 320.939035, 187.98, 484.0
251, 193.017685, 222.0, 12358.0
252, 345.180397, 186.0, 333.0
253, 247.107932, 190.02, 1256.0
254, 184.530772, 222.0, 515.0
255, 220.096284, 193.98, 185.0
256, 189.520684, 217.98, 649.0
257, 106.069834, 265.98, 339.0
258, 271.943085, 193.98, 341.0
259, 272.950006, 192.0, 191.0
260, 173.01292, 220.02, 7250.0
261, 194.529522, 217.98, 256.0
262, 273.119541, 190.02, 536.0
263, 164.539782, 222.0, 126.0
264, 147.535058, 226.02, 292.0
265, 276.958785, 196.02, 1108.0
266, 171.001497, 222.0, 11698.0
267, 133.096812, 265.98, 5691.0
268, 381.081605, 211.98, 45465.0
269, 202.538985, 220.02, 578.0
270, 144.037028, 228.0, 519.0
271, 263.074884, 196.02, 753.0
272, 228.068742, 199.98, 515.0
273, 101.954856, 366.0, 284.0
274, 175.529483, 222.0, 983.0
275, 159.529043, 223.98, 151.0
276, 300.960948, 193.98, 492.0
277, 430.885028, 192.0, 1305.0
278, 196.514799, 220.02, 786.0
279, 174.878983, 204.0, 386.0
280, 199.030494, 222.0, 4472.0
281, 178.035639, 223.98, 7464.0
282, 278.92915, 192.0, 478.0
283, 444.882952, 187.98, 440.0
284, 200.049979, 223.98, 45721.0
285, 177.020014, 222.0, 15788.0
