peakID, mass, rt, intensity
2, 77.037172, 84.0, 530.0
3, 85.044862, 606.0, 5757.0
4, 80.035901, 199.98, 5996.0
5, 88.948714, 198.0, 7829.0
6, 99.092494, 55.98, 213.0
7, 84.049201, 84.0, 646.0
8, 80.53504, 199.98, 994.0
9, 143.094224, 7.98, 723.0
10, 146.070688, 6.0, 475.0
11, 99.094193, 133.98, 335.0
12, 83.521705, 199.98, 604.0
13, 80.050103, 181.98, 1721.0
14, 156.966402, 10.02, 354.0
15, 86.989167, 199.98, 29432.0
16, 86.989468, 238.02, 4361.0
17, 84.832615, 199.98, 670.0
18, 84.01101, 196.02, 2540.0
19, 154.081018, 112.02, 236.0
20, 83.01242, 202.02, 4415.0
21, 83.006417, 235.98, 2240.0
22, 82.014082, 199.98, 22200.0
23, 82.012607, 238.02, 5400.0
24, 154.104412, 28.02, 389.0
25, 83.967345, 235.98, 226.0
26, 113.973871, 190.02, 1223.0
27, 85.959329, 199.98, 3377.0
28, 80.048655, 282.0, 2594.0
29, 243.234113, 12.0, 641.0
30, 137.091729, 184.02, 3026.0
31, 92.52635, 198.0, 728.0
32, 160.118648, 46.02, 161.0
33, 77.014465, 7.98, 622.0
34, 84.07917, 234.0, 38053.0
35, 231.129778, 13.98, 389.0
36, 84.045016, 211.98, 17055.0
37, 168.090634, 66.0, 1255.0
38, 171.017723, 58.02, 305.0
39, 110.009047, 199.98, 14943.0
40, 110.012264, 235.98, 4649.0
41, 211.170955, 58.02, 2625.0
42, 230.893583, 46.02, 242.0
43, 101.017253, 202.02, 7025.0
44, 101.008026, 235.98, 5331.0
45, 106.00671, 196.02, 950.0
46, 265.185227, 106.02, 145.0
47, 101.950961, 220.02, 19309.0
48, 190.121891, 109.98, 203.0
49, 102.969539, 199.98, 14414.0
50, 102.968197, 235.98, 3865.0
51, 223.190812, 46.02, 488.0
52, 176.074661, 145.98, 230.0
53, 96.995459, 196.02, 1861.0
54, 118.042275, 198.0, 4174.0
55, 97.104708, 196.02, 430.0
56, 83.04785, 270.0, 5284.0
57, 145.103472, 160.02, 3308.0
58, 156.076265, 199.98, 1372.0
59, 255.229013, 58.02, 729.0
60, 156.973707, 157.98, 953.0
61, 283.286695, 66.0, 205.0
62, 87.994769, 199.98, 4796.0
63, 214.089459, 88.02, 120.0
64, 81.029751, 228.0, 1513.0
65, 222.152551, 67.98, 164.0
66, 97.992124, 198.0, 2071.0
67, 142.122985, 162.0, 572.0
68, 199.044151, 85.98, 338.0
69, 92.948686, 199.98, 505.0
70, 84.08036, 280.02, 14294.0
71, 100.025681, 199.98, 17704.0
72, 100.024229, 235.98, 4541.0
73, 223.079282, 196.02, 2540.0
74, 144.096659, 186.0, 366.0
75, 273.204934, 82.02, 266.0
76, 128.021134, 199.98, 19336.0
77, 128.023987, 235.98, 8297.0
78, 98.013037, 235.98, 2297.0
79, 85.033905, 234.0, 4677.0
80, 105.006911, 199.98, 11138.0
81, 96.015676, 232.02, 810.0
82, 112.052906, 234.0, 2297.0
83, 223.203926, 138.0, 584.0
84, 130.030561, 198.0, 6101.0
85, 112.00792, 199.98, 2569.0
86, 116.991231, 235.98, 4720.0
87, 116.985575, 204.0, 3301.0
88, 143.998399, 202.02, 1683.0
89, 112.896378, 217.98, 6434.0
90, 131.010103, 234.0, 5865.0
91, 131.020601, 202.02, 4138.0
92, 164.972249, 187.98, 1677.0
93, 92.011043, 235.98, 1397.0
94, 104.026462, 199.98, 473.0
95, 115.972832, 202.02, 1405.0
96, 146.035941, 199.98, 5080.0
97, 146.03133, 235.98, 3469.0
98, 138.021449, 198.0, 1080.0
99, 125.985274, 202.02, 1237.0
100, 391.287464, 118.02, 392.0
101, 105.531706, 199.98, 282.0
102, 233.166154, 168.0, 880.0
103, 165.972088, 187.98, 416.0
104, 92.52741, 235.98, 326.0
105, 97.025925, 234.0, 7291.0
106, 102.061265, 216.0, 1793.0
107, 154.033208, 234.0, 3673.0
108, 154.038956, 199.98, 1697.0
109, 119.494212, 204.0, 215.0
110, 157.052723, 196.02, 1414.0
111, 252.174562, 178.02, 572.0
112, 105.10932, 223.98, 22193.0
113, 161.028306, 234.0, 12774.0
114, 161.030212, 204.0, 5836.0
115, 145.010353, 220.02, 1661.0
116, 145.012748, 204.0, 4066.0
117, 145.014231, 228.0, 5161.0
118, 95.011639, 235.98, 1234.0
119, 191.171903, 172.02, 1255.0
120, 147.030753, 199.98, 4053.0
121, 105.942439, 205.98, 814.0
122, 129.017079, 202.02, 5848.0
123, 127.013096, 202.02, 1045.0
124, 120.033898, 202.02, 940.0
125, 119.966754, 217.98, 2747.0
126, 191.040735, 234.0, 45596.0
127, 191.038751, 204.0, 16697.0
128, 193.157731, 180.0, 3518.0
129, 88.020149, 238.02, 1662.0
130, 119.523986, 234.0, 240.0
131, 106.122573, 223.98, 988.0
132, 96.528682, 235.98, 124.0
133, 277.200951, 150.0, 354.0
134, 113.015598, 234.0, 4616.0
135, 106.958011, 204.0, 915.0
136, 88.999766, 235.98, 1574.0
137, 103.978845, 217.98, 1506.0
138, 158.016291, 199.98, 2273.0
139, 263.225593, 156.0, 148.0
140, 160.042951, 198.0, 1200.0
141, 182.979372, 192.0, 4841.0
142, 163.033169, 198.0, 6764.0
143, 158.923562, 196.02, 912.0
144, 185.965138, 184.02, 142.0
145, 163.150101, 196.02, 822.0
146, 198.941898, 196.02, 4470.0
147, 123.960497, 204.0, 1043.0
148, 166.070576, 198.0, 1506.0
149, 164.063248, 196.02, 1228.0
150, 92.054204, 264.0, 4888.0
151, 121.039886, 234.0, 1769.0
152, 126.03077, 235.98, 1076.0
153, 129.528188, 204.0, 376.0
154, 213.928174, 169.98, 851.0
155, 132.032552, 202.02, 833.0
156, 114.892948, 217.98, 3000.0
157, 183.982695, 192.0, 1283.0
158, 88.073366, 264.0, 1855.0
159, 144.032138, 234.0, 1130.0
160, 143.010432, 208.02, 4066.0
161, 143.019439, 235.98, 3764.0
162, 118.09115, 223.98, 7544.0
163, 192.043145, 234.0, 16209.0
164, 187.039135, 202.02, 4138.0
165, 213.065784, 198.0, 1109.0
166, 115.023755, 234.0, 1892.0
167, 214.923545, 196.02, 10696.0
168, 121.993575, 216.0, 934.0
169, 110.977395, 234.0, 9893.0
170, 110.974165, 205.98, 3919.0
171, 177.018579, 234.0, 16705.0
172, 177.026992, 198.0, 10335.0
173, 107.014167, 235.98, 940.0
174, 229.087721, 196.02, 3112.0
175, 218.10973, 196.02, 845.0
176, 176.035312, 202.02, 3701.0
177, 218.982908, 198.0, 8758.0
178, 116.074352, 232.02, 10383.0
179, 116.071515, 283.98, 2133.0
180, 133.986672, 204.0, 2964.0
181, 175.040839, 198.0, 6980.0
