peakID, mass, rt, intensity
2, 80.53583, 190.02, 2492.0
3, 82.014681, 190.02, 34901.0
4, 82.012763, 229.98, 6763.0
5, 83.015266, 190.02, 7038.0
6, 83.009983, 226.02, 2522.0
7, 84.013063, 186.0, 5129.0
8, 85.958972, 187.98, 4649.0
9, 80.036535, 190.02, 13537.0
10, 154.14234, 6.0, 226.0
11, 99.968875, 120.0, 632.0
12, 146.056989, 13.98, 488.0
13, 96.086771, 34.02, 403.0
14, 83.522598, 190.02, 1149.0
15, 106.064129, 118.02, 880.0
16, 146.067232, 43.98, 685.0
17, 88.950214, 187.98, 13257.0
18, 116.981017, 145.98, 1788.0
19, 84.080736, 223.98, 28559.0
20, 140.108464, 114.0, 203.0
21, 202.973516, 18.0, 381.0
22, 87.9947, 187.98, 8813.0
23, 92.05563, 96.0, 1170.0
24, 81.035194, 226.02, 1004.0
25, 92.948129, 187.98, 872.0
26, 85.082896, 217.98, 1088.0
27, 97.987847, 186.0, 1237.0
28, 86.9894, 187.98, 53242.0
29, 210.976667, 18.0, 191.0
30, 245.191735, 18.0, 271.0
31, 96.996028, 186.0, 5617.0
32, 167.102115, 18.0, 3452.0
33, 92.019598, 193.98, 732.0
34, 110.010738, 190.02, 24193.0
35, 110.014695, 228.0, 4614.0
36, 169.911001, 12.0, 292.0
37, 291.417377, 10.02, 260.0
38, 163.973981, 49.98, 774.0
39, 166.955455, 42.0, 2420.0
40, 145.096007, 126.0, 3047.0
41, 331.94135, 12.0, 154.0
42, 127.079744, 73.98, 2239.0
43, 84.832541, 190.02, 705.0
44, 114.973428, 174.0, 1071.0
45, 273.182673, 22.02, 366.0
46, 81.033837, 192.0, 1959.0
47, 137.133938, 163.98, 4983.0
48, 349.889024, 7.98, 364.0
49, 92.526153, 190.02, 1372.0
50, 164.132382, 118.02, 320.0
51, 378.894768, 7.98, 145.0
52, 214.151655, 10.02, 320.0
53, 130.024774, 186.0, 7412.0
54, 371.88998, 7.98, 198.0
55, 159.995581, 72.0, 109.0
56, 118.041415, 190.02, 7858.0
57, 100.026608, 190.02, 33239.0
58, 100.027142, 228.0, 5805.0
59, 270.29192, 19.98, 162.0
60, 188.131755, 58.02, 410.0
61, 177.154516, 118.02, 1000.0
62, 101.018712, 192.0, 15753.0
63, 160.986847, 127.98, 106.0
64, 438.884357, 13.98, 297.0
65, 84.046147, 199.98, 14987.0
66, 296.916504, 16.02, 96.0
67, 359.389186, 18.0, 91.0
68, 186.971728, 70.02, 519.0
69, 167.041537, 70.02, 3846.0
70, 102.027917, 187.98, 3531.0
71, 105.005127, 190.02, 23360.0
72, 712.593749, 19.98, 797.0
73, 275.265377, 13.98, 196.0
74, 151.110172, 76.02, 4046.0
75, 101.954388, 208.02, 20730.0
76, 263.224907, 31.98, 151.0
77, 118.964519, 10.02, 176.0
78, 112.010669, 190.02, 4041.0
79, 86.060361, 289.98, 2630.0
80, 142.98208, 168.0, 674.0
81, 106.008991, 187.98, 2953.0
82, 86.094287, 270.0, 42114.0
83, 86.096022, 220.02, 4837.0
84, 439.828432, 19.98, 123.0
85, 225.109061, 54.0, 1317.0
86, 261.425336, 40.02, 148.0
87, 256.27614, 58.02, 143.0
88, 97.52459, 193.98, 153.0
89, 154.461227, 142.02, 84.0
90, 169.933773, 166.02, 1390.0
91, 169.929895, 142.02, 883.0
92, 128.023313, 190.02, 36782.0
93, 128.025297, 228.0, 8801.0
94, 111.017677, 187.98, 3579.0
95, 107.001948, 186.0, 5420.0
96, 328.855024, 13.98, 173.0
97, 496.865462, 18.0, 190.0
98, 427.874524, 22.02, 293.0
99, 336.853934, 49.98, 290.0
100, 371.933811, 37.98, 192.0
101, 285.277769, 54.0, 488.0
102, 88.513674, 193.98, 614.0
103, 97.029502, 226.02, 4668.0
104, 97.032572, 199.98, 2186.0
105, 95.009484, 226.02, 1657.0
106, 480.877972, 25.98, 153.0
107, 263.222376, 84.0, 682.0
108, 300.431625, 60.0, 530.0
109, 408.851477, 28.02, 278.0
110, 220.180603, 85.98, 118.0
111, 712.050539, 36.0, 420.0
112, 93.021515, 226.02, 1217.0
113, 120.982963, 190.02, 3779.0
114, 268.964622, 184.02, 5630.0
115, 164.489152, 178.02, 641.0
116, 103.980712, 208.02, 1129.0
117, 258.924062, 84.0, 670.0
118, 118.967447, 175.98, 676.0
119, 298.896756, 52.02, 155.0
120, 456.813454, 43.98, 280.0
121, 232.111848, 190.02, 1272.0
122, 124.028527, 184.02, 737.0
123, 430.364027, 49.98, 198.0
124, 179.106848, 162.0, 5565.0
125, 102.05997, 234.0, 1386.0
126, 201.965817, 190.02, 3491.0
127, 146.035211, 190.02, 8783.0
128, 146.03182, 226.02, 3283.0
129, 105.947716, 196.02, 1925.0
130, 165.482477, 175.98, 255.0
131, 120.040752, 187.98, 2198.0
132, 129.020098, 190.02, 9089.0
133, 349.924399, 72.0, 167.0
134, 163.148606, 175.98, 1815.0
135, 159.115541, 169.98, 2391.0
136, 90.010313, 223.98, 946.0
137, 125.984956, 192.0, 2649.0
138, 98.013082, 223.98, 2381.0
139, 123.024579, 190.02, 4412.0
140, 348.890277, 76.02, 135.0
141, 116.994248, 226.02, 5005.0
142, 116.988284, 193.98, 4971.0
143, 399.888583, 54.0, 571.0
144, 88.015628, 228.0, 1057.0
145, 92.526374, 228.0, 505.0
146, 106.118924, 214.02, 1327.0
147, 158.49007, 178.02, 204.0
148, 227.137422, 133.98, 594.0
149, 164.978082, 180.0, 7712.0
150, 84.081094, 270.0, 25041.0
151, 163.475965, 174.0, 462.0
152, 131.012557, 226.02, 6495.0
153, 131.023116, 192.0, 5745.0
154, 92.012173, 229.98, 1161.0
155, 114.960446, 193.98, 2330.0
156, 96.084943, 250.02, 219.0
157, 118.092744, 220.02, 4502.0
158, 133.987826, 193.98, 8339.0
159, 114.895689, 208.02, 4736.0
160, 116.47497, 193.98, 395.0
161, 137.506145, 193.98, 3488.0
162, 168.094348, 174.0, 397.0
163, 171.975091, 175.98, 1244.0
164, 96.015222, 226.02, 805.0
165, 132.041411, 192.0, 1157.0
166, 85.088558, 271.98, 1547.0
167, 115.028949, 226.02, 1630.0
168, 137.04439, 187.98, 1044.0
169, 119.96928, 208.02, 2354.0
170, 118.478073, 193.98, 331.0
171, 139.015262, 193.98, 1733.0
172, 119.495832, 193.98, 555.0
173, 140.018844, 196.02, 1079.0
174, 124.035225, 226.02, 1909.0
175, 107.015497, 226.02, 760.0
176, 102.097237, 258.0, 1140.0
177, 105.110998, 214.02, 26659.0
178, 121.547606, 193.98, 133.0
179, 396.872837, 88.02, 287.0
180, 87.043827, 256.02, 3535.0
181, 261.948054, 178.02, 1859.0
182, 366.870783, 102.0, 833.0
183, 123.965957, 193.98, 2932.0
184, 157.487496, 178.02, 502.0
185, 507.789936, 82.02, 134.0
186, 158.928685, 186.0, 1775.0
187, 190.147859, 187.98, 1356.0
188, 163.990128, 178.02, 2986.0
189, 125.477026, 193.98, 442.0
190, 231.111741, 187.98, 4060.0
191, 205.21811, 166.02, 765.0
192, 165.969553, 175.98, 1189.0
193, 444.787005, 94.02, 110.0
194, 251.953021, 190.02, 4095.0
195, 445.103268, 106.02, 329.0
196, 166.491335, 178.02, 1019.0
197, 115.974004, 193.98, 3562.0
198, 343.874996, 127.98, 258.0
199, 261.138134, 187.98, 2879.0
200, 116.07675, 222.0, 8972.0
201, 161.029798, 226.02, 16193.0
202, 161.030429, 190.02, 11097.0
203, 163.029996, 190.02, 13040.0
204, 163.033779, 226.02, 10422.0
205, 369.371033, 115.98, 439.0
206, 203.947603, 163.98, 259.0
207, 281.943291, 192.0, 2168.0
208, 128.994888, 223.98, 8318.0
209, 253.182685, 156.0, 592.0
210, 379.870945, 115.98, 158.0
211, 245.889756, 157.98, 293.0
212, 199.940981, 186.0, 1098.0
213, 175.495521, 178.02, 985.0
214, 269.268691, 150.0, 223.0
215, 466.873878, 187.98, 2506.0
216, 143.992075, 192.0, 2084.0
217, 130.538647, 226.02, 287.0
218, 127.47982, 193.98, 764.0
219, 157.559556, 190.02, 380.0
220, 200.974865, 186.0, 6916.0
221, 176.498604, 178.02, 351.0
222, 119.024508, 226.02, 7574.0
223, 119.023821, 196.02, 5421.0
224, 215.154549, 172.02, 611.0
225, 139.055424, 222.0, 1976.0
226, 145.024907, 190.02, 5603.0
227, 222.163299, 166.02, 114.0
228, 202.973849, 178.02, 1113.0
229, 350.347889, 138.0, 135.0
230, 222.934734, 190.02, 3399.0
231, 124.983376, 193.98, 4621.0
232, 128.499076, 193.98, 932.0
233, 147.03317, 187.98, 4470.0
234, 210.983992, 175.98, 239.0
235, 129.139717, 196.02, 369.0
236, 130.544666, 196.02, 714.0
237, 183.980493, 180.0, 3656.0
238, 120.527004, 226.02, 132.0
239, 251.19347, 157.98, 1427.0
240, 157.066382, 190.02, 2325.0
241, 223.447313, 174.0, 175.0
242, 175.0423, 187.98, 12802.0
243, 159.051199, 187.98, 2219.0
244, 217.962135, 190.02, 3773.0
245, 132.972565, 196.02, 2998.0
246, 110.977795, 223.98, 11408.0
247, 156.073231, 192.0, 1333.0
248, 179.020823, 190.02, 4597.0
