peakID, mass, rt, intensity
2, 84.835632, 198.0, 588.0
3, 88.076889, 82.02, 1829.0
4, 88.074269, 223.98, 1186.0
5, 80.034743, 199.98, 10522.0
6, 82.013228, 199.98, 29242.0
7, 82.011022, 238.02, 6979.0
8, 84.012376, 196.02, 4003.0
9, 115.094043, 6.0, 692.0
10, 96.085075, 132.0, 454.0
11, 118.068277, 18.0, 143.0
12, 105.068408, 258.0, 2900.0
13, 85.957599, 198.0, 4778.0
14, 120.980684, 60.0, 194.0
15, 152.115733, 16.02, 216.0
16, 80.533596, 199.98, 1719.0
17, 164.072272, 13.98, 692.0
18, 100.024752, 199.98, 28389.0
19, 100.024456, 238.02, 6987.0
20, 102.059756, 228.0, 1589.0
21, 115.084563, 132.0, 1768.0
22, 184.101137, 6.0, 282.0
23, 86.987368, 199.98, 53606.0
24, 86.989758, 241.98, 7738.0
25, 99.089735, 163.98, 209.0
26, 165.971057, 28.02, 139.0
27, 105.003241, 199.98, 24091.0
28, 87.992008, 199.98, 8433.0
29, 152.944572, 28.02, 448.0
30, 106.005543, 199.98, 3301.0
31, 92.947221, 199.98, 783.0
32, 115.088834, 178.02, 1657.0
33, 96.041661, 198.0, 684.0
34, 432.8748, 6.0, 353.0
35, 83.013692, 199.98, 5762.0
36, 83.006162, 235.98, 2349.0
37, 137.025256, 70.02, 585.0
38, 143.125626, 64.02, 606.0
39, 267.166774, 12.0, 77.0
40, 263.22193, 24.0, 132.0
41, 186.97652, 43.98, 283.0
42, 177.158302, 6.0, 799.0
43, 164.073302, 78.0, 700.0
44, 158.9999, 72.0, 434.0
45, 101.017339, 202.02, 9879.0
46, 101.006942, 235.98, 6548.0
47, 127.079496, 102.0, 959.0
48, 83.52058, 199.98, 1022.0
49, 224.063298, 36.0, 137.0
50, 127.074404, 180.0, 1236.0
51, 82.067301, 357.96, 4102.0
52, 197.997939, 52.02, 336.0
53, 290.912174, 16.02, 244.0
54, 103.989673, 184.02, 1175.0
55, 231.168793, 42.0, 664.0
56, 131.093247, 148.02, 1013.0
57, 88.948263, 198.0, 12056.0
58, 84.045491, 211.98, 22858.0
59, 84.042831, 246.0, 21535.0
60, 204.122439, 82.02, 888.0
61, 112.008838, 199.98, 3433.0
62, 81.031042, 234.0, 871.0
63, 97.992276, 199.98, 1191.0
64, 96.988461, 198.0, 3006.0
65, 143.094024, 151.98, 1093.0
66, 330.873149, 54.0, 216.0
67, 168.089258, 102.0, 416.0
68, 189.1364, 180.0, 2156.0
69, 181.112271, 139.98, 7849.0
70, 169.927323, 166.02, 1368.0
71, 360.862026, 48.0, 448.0
72, 120.036464, 198.0, 2222.0
73, 81.031404, 204.0, 1261.0
74, 83.518874, 235.98, 504.0
75, 147.074472, 169.98, 3344.0
76, 269.273227, 64.02, 389.0
77, 198.125778, 133.98, 491.0
78, 128.020738, 199.98, 30377.0
79, 128.024198, 238.02, 9525.0
80, 432.927295, 46.02, 183.0
81, 106.996742, 196.02, 3317.0
82, 368.873488, 102.0, 441.0
83, 138.032502, 199.98, 1452.0
84, 110.008266, 199.98, 18972.0
85, 110.012239, 238.02, 5227.0
86, 156.073629, 199.98, 1857.0
87, 134.944755, 178.02, 206.0
88, 193.148114, 178.02, 4136.0
89, 251.923786, 106.02, 140.0
90, 97.103547, 198.0, 463.0
91, 168.108827, 156.0, 293.0
92, 464.865796, 70.02, 1411.0
93, 237.102159, 198.0, 2272.0
94, 219.052132, 100.02, 304.0
95, 249.189627, 97.98, 755.0
96, 88.511355, 204.0, 581.0
97, 130.028059, 199.98, 7974.0
98, 102.026953, 196.02, 1909.0
99, 113.003258, 199.98, 3218.0
100, 118.040442, 198.0, 6900.0
101, 271.26243, 78.0, 497.0
102, 105.53289, 198.0, 173.0
103, 111.014446, 199.98, 2979.0
104, 116.993564, 235.98, 5770.0
105, 116.985965, 204.0, 3996.0
106, 96.531459, 199.98, 143.0
107, 120.982079, 199.98, 3231.0
108, 257.131773, 97.98, 75.0
109, 263.914365, 168.0, 3782.0
110, 123.019273, 199.98, 4018.0
111, 163.988403, 186.0, 818.0
112, 157.106019, 172.02, 3545.0
113, 90.022753, 205.98, 309.0
114, 86.093551, 280.02, 34814.0
115, 86.094137, 229.98, 4609.0
116, 129.022686, 199.98, 6764.0
117, 92.009828, 235.98, 1427.0
118, 131.01162, 234.0, 7026.0
119, 131.021431, 199.98, 5868.0
120, 167.977046, 181.98, 334.0
121, 153.967054, 184.02, 433.0
122, 188.15112, 166.02, 756.0
